group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
1 + 0.0625,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0092,negligible
1 + 0.0625,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0088,negligible
1 + 0.0625,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0088,negligible
1 + 0.0625,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0095,negligible
1 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0,negligible
1 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0006,negligible
1 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0008,negligible
1 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0102,negligible
1 + 0.5,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0009,negligible
1 + 0.5,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0007,negligible
1 + 0.5,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0099,negligible
1 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0004,negligible
1 + 0.5,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0007,negligible
1 + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0003,negligible
1 + 0.25,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0002,negligible
1 + 0.25,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.001,negligible
1 + 0.25,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0017,negligible
1 + 0.25,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0096,negligible
1 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0097,negligible
1 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0007,negligible
1 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0009,negligible
1 + 0.25,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0006,negligible
1 + 0.25,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0006,negligible
1 + 0.25,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0098,negligible
1 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0018,negligible
1 + 0.25,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0009,negligible
1 + 0.25,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0002,negligible
1 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0008,negligible
1 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0009,negligible
1 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0002,negligible
1 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.001,negligible
1 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0102,negligible
0.5 + 0.5,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0058,negligible
1 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0002,negligible
1 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0017,negligible
0.5 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0057,negligible
0.5 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0057,negligible
2 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0006,negligible
0.5 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0043,negligible
0.5 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0029,negligible
0.5 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0029,negligible
0.5 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0047,negligible
0.5 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0059,negligible
2 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0005,negligible
0.5 + auto,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0046,negligible
0.5 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0046,negligible
0.5 + auto,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0039,negligible
0.5 + auto,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0049,negligible
2 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0002,negligible
0.5 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0054,negligible
0.5 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0052,negligible
0.5 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0057,negligible
0.5 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.007,negligible
0.5 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0044,negligible
2 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0013,negligible
0.5 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0054,negligible
0.5 + 0.5,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0042,negligible
0.5 + auto,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0048,negligible
0.5 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.004,negligible
0.5 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0042,negligible
2 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0004,negligible
1 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0,negligible
1 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0002,negligible
1 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.01,negligible
1 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0015,negligible
1 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0002,negligible
1 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0006,negligible
1 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0005,negligible
2 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.002,negligible
2 + 0.0625,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0102,negligible
2 + 0.0625,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0093,negligible
2 + 0.0625,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0088,negligible
2 + 0.0625,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0102,negligible
2 + 0.0625,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0003,negligible
2 + 0.0625,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0114,negligible
2 + 0.0625,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0108,negligible
2 + 0.0625,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0098,negligible
2 + 0.0625,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0099,negligible
2 + 0.125,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0011,negligible
2 + 0.125,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0016,negligible
1 + 0,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.002,negligible
2 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0004,negligible
2 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.01,negligible
2 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0012,negligible
1 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0015,negligible
0 + 0.0625,0 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0229,negligible
0.25 + auto,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.042,negligible
0.5 + 0,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0045,negligible
0 + 0.5,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0135,negligible
0 + 0.5,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0164,negligible
0 + 0.5,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0198,negligible
0 + 0.5,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0054,negligible
0 + 0.5,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0023,negligible
0 + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0524,negligible
0 + 0.25,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0517,negligible
0 + 0.25,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0515,negligible
0 + 0.25,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0538,negligible
0 + 0.25,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.043,negligible
0 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0519,negligible
0 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0509,negligible
0 + 0.25,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.05,negligible
0 + 0.5,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0138,negligible
0 + 0.25,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0527,negligible
0 + 0.25,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0521,negligible
0 + 0.25,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0516,negligible
0 + 0.25,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0503,negligible
0 + 0.25,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0528,negligible
0 + 0.25,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0434,negligible
0 + 0.25,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0448,negligible
0 + 0.25,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0438,negligible
0 + 0.25,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.044,negligible
0 + 0.25,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0469,negligible
0 + 0.25,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0366,negligible
0 + 0.25,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0026,negligible
0 + 0.25,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0026,negligible
0 + 0.25,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0041,negligible
0 + 0.25,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0427,negligible
0 + 0.25,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0084,negligible
0 + 0.5,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0473,negligible
0 + 0.5,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0559,negligible
0 + auto,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0508,negligible
0 + auto,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0548,negligible
0 + auto,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0534,negligible
0 + auto,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0541,negligible
0 + auto,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0568,negligible
0 + auto,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0457,negligible
0 + auto,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.012,negligible
0 + auto,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0117,negligible
0 + auto,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0146,negligible
0 + auto,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.018,negligible
0 + auto,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0036,negligible
0 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0623,negligible
0 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0612,negligible
0 + 0.5,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0583,negligible
0 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.06,negligible
0 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0518,negligible
0 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0618,negligible
0 + 0.5,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0605,negligible
0 + 0.5,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0584,negligible
0 + 0.5,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0617,negligible
0 + 0.5,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0515,negligible
0 + 0.5,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0622,negligible
0 + 0.5,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0617,negligible
0 + 0.5,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0591,negligible
0 + 0.5,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0624,negligible
0 + 0.5,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0522,negligible
0 + 0.5,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0564,negligible
0 + 0.5,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.055,negligible
0 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0632,negligible
0 + 0.25,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0065,negligible
0 + 0.25,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0136,negligible
0 + 0.25,0 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.015,negligible
0 + 0.0625,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1253,negligible
0 + 0.0625,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0728,negligible
0 + 0.0625,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0719,negligible
0 + 0.0625,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0704,negligible
0 + 0.0625,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0726,negligible
0 + 0.0625,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0617,negligible
0 + 0.0625,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1235,negligible
0 + 0.0625,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.074,negligible
0 + 0.0625,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0731,negligible
0 + 0.0625,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0708,negligible
0 + 0.0625,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0724,negligible
0 + 0.0625,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0624,negligible
0 + 0.0625,1 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1253,negligible
0 + 0.0625,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0617,negligible
0 + 0.0625,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0686,negligible
0 + 0.0625,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0664,negligible
0 + 0.0625,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.069,negligible
0 + 0.0625,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0575,negligible
0 + 0.0625,0.5 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1232,negligible
0 + 0.0625,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.026,negligible
0 + 0.0625,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0262,negligible
0 + 0.0625,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0284,negligible
0 + 0.0625,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0316,negligible
0 + 0.0625,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0177,negligible
0 + 0.0625,0.25 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1354,negligible
0 + 0.0625,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0086,negligible
0 + 0.0625,0 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0065,negligible
0 + 0.0625,0 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0209,negligible
0 + 0.0625,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0677,negligible
0 + 0.0625,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.073,negligible
0 + 0.0625,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.072,negligible
0 + 0.0625,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0728,negligible
0 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0541,negligible
0 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0536,negligible
0 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0532,negligible
0 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0561,negligible
0 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0439,negligible
0 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0536,negligible
0 + 0.125,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0529,negligible
0 + 0.125,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0512,negligible
0 + 0.125,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0548,negligible
0 + 0.125,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0437,negligible
0 + 0.125,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0542,negligible
0 + 0.125,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0535,negligible
0 + 0.125,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0518,negligible
0 + 0.125,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0554,negligible
0 + 0.125,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0443,negligible
0 + 0.125,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0478,negligible
0 + 0.125,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0468,negligible
0 + 0.125,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.046,negligible
0 + 0.125,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0502,negligible
0 + 0.125,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0373,negligible
0 + 0.125,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0037,negligible
0 + 0.125,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0035,negligible
0 + 0.125,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0061,negligible
0 + 0.125,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0084,negligible
0 + 0.125,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0045,negligible
0 + 0.125,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0141,negligible
0 + 0.125,0 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0154,negligible
0 + 0.125,0 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0002,negligible
0 + 0.0625,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0734,negligible
0 + auto,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.061,negligible
0.5 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0064,negligible
0 + auto,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0573,negligible
0 + auto,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0607,negligible
0.25 + 0.5,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0451,negligible
0.25 + 0.5,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0442,negligible
0.25 + 0.5,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0453,negligible
0.25 + 0.5,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0344,negligible
0.25 + 0.5,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0418,negligible
0.25 + 0.5,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0405,negligible
0.25 + 0.5,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0411,negligible
0.25 + 0.5,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.042,negligible
0.25 + 0.5,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0294,negligible
0.25 + 0.5,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0002,negligible
0.25 + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0446,negligible
0.25 + 0.25,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0443,negligible
0.25 + 0.25,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0442,negligible
0.25 + 0.5,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0458,negligible
0.25 + 0.25,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0455,negligible
0.25 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0447,negligible
0.25 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0431,negligible
0.25 + 0.25,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0426,negligible
0.25 + 0.25,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0445,negligible
0.25 + 0.25,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0325,negligible
0.25 + 0.25,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0449,negligible
0.25 + 0.25,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0443,negligible
0.25 + 0.25,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0432,negligible
0.25 + 0.25,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0446,negligible
0.25 + 0.25,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0336,negligible
0.25 + 0.25,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0406,negligible
0.25 + 0.25,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0394,negligible
0.25 + 0.25,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0399,negligible
0.25 + 0.25,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0328,negligible
0.25 + 0.25,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0411,negligible
0.25 + 0.5,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0333,negligible
