group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
gaussiancopula + condensednn,tvae + instancehardness,0.0177,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2682,small
fastml + editednn,random + onesidedselection,0.018,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2507,small
smote + editednn,smote + random,0.018,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2531,small
gaussiancopula + editednn,gaussiancopula + tomeklinks,0.0182,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2337,small
adasyn + random,gaussiancopula + instancehardness,0.0183,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2895,small
adasyn + editednn,copulagan + onesidedselection,0.0194,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2813,small
adasyn + editednn,gaussiancopula + random,0.0201,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2473,small
gaussiancopula + condensednn,gaussiancopula + instancehardness,0.0202,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2898,small
fastml + editednn,tvae + onesidedselection,0.0208,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2709,small
adasyn + random,tvae + instancehardness,0.0208,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2803,small
adasyn + editednn,adasyn + tomeklinks,0.0209,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2767,small
fastml + nearmiss,tvae + editednn,0.0212,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2196,small
copulagan + random,ctgan + editednn,0.0236,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2362,small
adasyn + condensednn,adasyn + nearmiss,0.0249,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2944,small
fastml + condensednn,smote + instancehardness,0.0255,True,Kruskal-Wallis + Dunn,Cliff's delta,0.273,small
fastml + condensednn,random + instancehardness,0.0256,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3062,small
adasyn + clustercentroid,smote + onesidedselection,0.0276,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2727,small
adasyn + condensednn,ctgan + onesidedselection,0.0277,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3411,medium
adasyn + random,fastml + onesidedselection,0.0288,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2619,small
ctgan + instancehardness,smote + editednn,0.0288,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2216,small
random + condensednn,random + random,0.0298,True,Kruskal-Wallis + Dunn,Cliff's delta,0.239,small
copulagan + condensednn,gaussiancopula + nearmiss,0.0333,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2368,small
gaussiancopula + tomeklinks,smote + condensednn,0.034,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2147,small
adasyn + condensednn,copulagan + clustercentroid,0.0343,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2929,small
copulagan + instancehardness,smote + editednn,0.0343,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2344,small
tvae + editednn,tvae + nearmiss,0.0343,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2273,small
ctgan + condensednn,gaussiancopula + onesidedselection,0.035,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2614,small
random + random,smote + tomeklinks,0.0354,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2617,small
fastml + editednn,tvae + clustercentroid,0.037,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2549,small
tvae + editednn,tvae + tomeklinks,0.037,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2228,small
smote + instancehardness,tvae + condensednn,0.0372,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2835,small
random + instancehardness,tvae + condensednn,0.0373,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.318,small
fastml + condensednn,fastml + onesidedselection,0.038,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2701,small
copulagan + editednn,tvae + random,0.0407,True,Kruskal-Wallis + Dunn,Cliff's delta,0.1914,small
adasyn + clustercentroid,smote + nearmiss,0.0411,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2363,small
fastml + editednn,smote + random,0.0425,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2415,small
fastml + instancehardness,smote + editednn,0.0427,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2157,small
ctgan + nearmiss,smote + onesidedselection,0.0459,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2666,small
adasyn + nearmiss,gaussiancopula + instancehardness,0.046,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2552,small
gaussiancopula + onesidedselection,tvae + random,0.0464,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2383,small
random + tomeklinks,tvae + editednn,0.0465,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2255,small
adasyn + condensednn,copulagan + nearmiss,0.0473,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2815,small
ctgan + clustercentroid,smote + onesidedselection,0.0478,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2643,small
adasyn + random,random + instancehardness,0.0506,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2867,small
adasyn + random,smote + instancehardness,0.0507,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2786,small
ctgan + onesidedselection,gaussiancopula + instancehardness,0.0509,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2333,small
adasyn + nearmiss,tvae + instancehardness,0.0518,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2356,small
copulagan + tomeklinks,smote + onesidedselection,0.0526,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2499,small
ctgan + random,fastml + instancehardness,0.0529,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2608,small
fastml + condensednn,tvae + instancehardness,0.0531,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2231,small
fastml + onesidedselection,tvae + condensednn,0.055,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.255,small
adasyn + editednn,ctgan + tomeklinks,0.0552,False,Kruskal-Wallis + Dunn,Cliff's delta,0.277,small
adasyn + instancehardness,copulagan + random,0.0552,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2462,small
fastml + tomeklinks,random + editednn,0.0556,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2363,small
ctgan + onesidedselection,tvae + instancehardness,0.0573,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2211,small
copulagan + random,gaussiancopula + tomeklinks,0.0592,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2361,small
adasyn + editednn,random + nearmiss,0.0598,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2238,small
fastml + condensednn,gaussiancopula + instancehardness,0.0602,False,Kruskal-Wallis + Dunn,Cliff's delta,0.277,small
copulagan + clustercentroid,gaussiancopula + instancehardness,0.0632,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2719,small
ctgan + instancehardness,fastml + editednn,0.0645,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1972,small
copulagan + onesidedselection,random + condensednn,0.0679,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2379,small
ctgan + nearmiss,smote + nearmiss,0.0679,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2422,small
ctgan + editednn,tvae + random,0.0681,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1907,small
gaussiancopula + editednn,gaussiancopula + onesidedselection,0.0694,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2098,small
adasyn + editednn,gaussiancopula + clustercentroid,0.0695,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2164,small
adasyn + nearmiss,fastml + onesidedselection,0.0705,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2325,small
ctgan + clustercentroid,smote + nearmiss,0.0706,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2503,small
copulagan + clustercentroid,tvae + instancehardness,0.0711,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2501,small
gaussiancopula + random,random + condensednn,0.0711,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2207,small
adasyn + tomeklinks,random + condensednn,0.0725,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2579,small
copulagan + instancehardness,fastml + editednn,0.0759,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2294,small
tvae + condensednn,tvae + instancehardness,0.0762,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2283,small
copulagan + tomeklinks,smote + nearmiss,0.0775,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2378,small
ctgan + onesidedselection,fastml + onesidedselection,0.0783,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2533,small
copulagan + onesidedselection,smote + tomeklinks,0.0794,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.314,small
random + onesidedselection,tvae + editednn,0.0814,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2048,small
gaussiancopula + random,smote + tomeklinks,0.0843,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2225,small
adasyn + tomeklinks,smote + tomeklinks,0.0846,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2485,small
gaussiancopula + instancehardness,tvae + condensednn,0.0862,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2583,small
adasyn + clustercentroid,copulagan + editednn,0.0869,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2136,small
adasyn + editednn,random + clustercentroid,0.0873,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2185,small
copulagan + nearmiss,gaussiancopula + instancehardness,0.0876,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2551,small
fastml + nearmiss,random + editednn,0.0876,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2281,small
copulagan + condensednn,fastml + clustercentroid,0.0878,False,Kruskal-Wallis + Dunn,Cliff's delta,0.229,small
adasyn + instancehardness,ctgan + condensednn,0.0913,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3501,medium
adasyn + onesidedselection,copulagan + condensednn,0.0927,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3405,medium
adasyn + condensednn,random + random,0.0938,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2325,small
tvae + editednn,tvae + onesidedselection,0.0938,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2168,small
adasyn + editednn,smote + clustercentroid,0.094,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2189,small
copulagan + clustercentroid,fastml + onesidedselection,0.0966,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2418,small
fastml + editednn,fastml + instancehardness,0.0966,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2174,small
copulagan + nearmiss,tvae + instancehardness,0.0983,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2337,small
adasyn + clustercentroid,gaussiancopula + onesidedselection,0.1072,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2596,small
ctgan + condensednn,ctgan + editednn,0.1098,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2136,small
ctgan + condensednn,smote + nearmiss,0.112,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1982,small
adasyn + nearmiss,random + instancehardness,0.1192,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2192,small
adasyn + editednn,fastml + random,0.1193,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2523,small
adasyn + nearmiss,smote + instancehardness,0.1195,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2278,small
gaussiancopula + onesidedselection,smote + condensednn,0.1222,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.228,small
gaussiancopula + condensednn,smote + tomeklinks,0.1291,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2257,small
gaussiancopula + tomeklinks,smote + editednn,0.1319,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2274,small
copulagan + nearmiss,fastml + onesidedselection,0.1337,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2136,small
ctgan + onesidedselection,random + instancehardness,0.1337,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2376,small
ctgan + onesidedselection,smote + instancehardness,0.134,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2183,small
ctgan + random,tvae + clustercentroid,0.1341,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2237,small
random + editednn,tvae + nearmiss,0.1353,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2114,small
adasyn + clustercentroid,ctgan + editednn,0.1368,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2218,small
copulagan + editednn,ctgan + nearmiss,0.1414,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2214,small
ctgan + random,smote + random,0.1426,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1737,small
random + editednn,tvae + tomeklinks,0.1451,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2541,small
copulagan + editednn,ctgan + clustercentroid,0.1468,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2281,small
gaussiancopula + condensednn,random + condensednn,0.1512,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2285,small
adasyn + instancehardness,tvae + random,0.1541,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1971,small
tvae + clustercentroid,tvae + editednn,0.1588,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2072,small
copulagan + editednn,copulagan + tomeklinks,0.1603,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2174,small
ctgan + condensednn,smote + onesidedselection,0.1627,False,Kruskal-Wallis + Dunn,Cliff's delta,0.225,small
copulagan + clustercentroid,random + instancehardness,0.1639,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2749,small
copulagan + clustercentroid,smote + instancehardness,0.1643,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2564,small
gaussiancopula + tomeklinks,tvae + random,0.1698,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2278,small
copulagan + editednn,ctgan + condensednn,0.1733,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1302,negligible
gaussiancopula + instancehardness,random + random,0.1749,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2116,small
ctgan + nearmiss,gaussiancopula + onesidedselection,0.1754,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2019,small
adasyn + random,smote + onesidedselection,0.1761,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.216,small
copulagan + random,fastml + instancehardness,0.1772,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2206,small
random + editednn,random + tomeklinks,0.1772,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2092,small
smote + random,tvae + editednn,0.1779,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2156,small
adasyn + condensednn,copulagan + onesidedselection,0.181,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2875,small
adasyn + instancehardness,gaussiancopula + editednn,0.1816,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2812,small
ctgan + clustercentroid,gaussiancopula + onesidedselection,0.1818,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2265,small
adasyn + condensednn,adasyn + tomeklinks,0.1862,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2716,small
ctgan + tomeklinks,random + condensednn,0.1873,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2571,small
random + random,tvae + instancehardness,0.196,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2016,small
copulagan + tomeklinks,gaussiancopula + onesidedselection,0.1991,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2221,small
random + condensednn,random + nearmiss,0.2055,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2242,small
adasyn + condensednn,gaussiancopula + random,0.2146,False,Kruskal-Wallis + Dunn,Cliff's delta,0.225,small
ctgan + tomeklinks,smote + tomeklinks,0.218,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2308,small
ctgan + editednn,gaussiancopula + editednn,0.2186,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2311,small
ctgan + editednn,ctgan + nearmiss,0.221,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2422,small
ctgan + random,tvae + onesidedselection,0.2218,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2154,small
copulagan + nearmiss,random + instancehardness,0.2224,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2371,small
gaussiancopula + editednn,smote + nearmiss,0.2226,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2419,small
copulagan + nearmiss,smote + instancehardness,0.2228,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2485,small
ctgan + clustercentroid,ctgan + editednn,0.2289,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2327,small
gaussiancopula + clustercentroid,random + condensednn,0.2386,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2018,small
random + nearmiss,smote + tomeklinks,0.2395,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1702,small
ctgan + instancehardness,tvae + editednn,0.2475,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2545,small
copulagan + tomeklinks,ctgan + editednn,0.2494,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2227,small
adasyn + random,smote + nearmiss,0.2507,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2114,small
fastml + onesidedselection,random + random,0.2654,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2214,small
adasyn + clustercentroid,adasyn + instancehardness,0.2727,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2874,small
gaussiancopula + clustercentroid,smote + tomeklinks,0.2786,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2734,small
copulagan + instancehardness,ctgan + random,0.2833,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2179,small
fastml + editednn,gaussiancopula + tomeklinks,0.2846,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2211,small
copulagan + instancehardness,tvae + editednn,0.288,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2316,small
random + editednn,random + onesidedselection,0.2966,False,Kruskal-Wallis + Dunn,Cliff's delta,0.207,small
adasyn + instancehardness,smote + condensednn,0.2973,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3057,small
adasyn + editednn,gaussiancopula + nearmiss,0.2976,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1895,small
random + clustercentroid,random + condensednn,0.2984,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1948,small
ctgan + random,random + onesidedselection,0.3007,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2142,small
adasyn + condensednn,gaussiancopula + condensednn,0.3189,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3094,small
random + condensednn,smote + clustercentroid,0.322,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2074,small
gaussiancopula + editednn,smote + onesidedselection,0.3236,False,Kruskal-Wallis + Dunn,Cliff's delta,0.241,small
copulagan + condensednn,fastml + tomeklinks,0.3236,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1866,small
ctgan + instancehardness,ctgan + random,0.3277,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2111,small
adasyn + clustercentroid,gaussiancopula + tomeklinks,0.3313,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2291,small
fastml + condensednn,smote + tomeklinks,0.3399,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2407,small
random + editednn,tvae + onesidedselection,0.3403,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2061,small
copulagan + editednn,gaussiancopula + editednn,0.3438,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2039,small
copulagan + onesidedselection,gaussiancopula + instancehardness,0.345,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2238,small
random + clustercentroid,smote + tomeklinks,0.3461,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2585,small
adasyn + tomeklinks,gaussiancopula + instancehardness,0.3568,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2585,small
ctgan + editednn,smote + condensednn,0.3577,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.182,small
smote + clustercentroid,smote + tomeklinks,0.3732,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.221,small
smote + condensednn,smote + nearmiss,0.3734,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2069,small
fastml + instancehardness,tvae + editednn,0.3819,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1899,small
copulagan + onesidedselection,tvae + instancehardness,0.384,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2393,small
adasyn + nearmiss,smote + onesidedselection,0.3892,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2334,small
fastml + condensednn,random + condensednn,0.394,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2155,small
adasyn + tomeklinks,tvae + instancehardness,0.3959,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2398,small
gaussiancopula + instancehardness,gaussiancopula + random,0.4019,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1912,small
fastml + random,random + condensednn,0.408,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1823,small
copulagan + random,tvae + clustercentroid,0.4199,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2133,small
gaussiancopula + onesidedselection,smote + editednn,0.4274,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1732,small
adasyn + instancehardness,ctgan + nearmiss,0.4336,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2313,small
random + instancehardness,random + random,0.4407,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2151,small
random + random,smote + instancehardness,0.4414,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2056,small
copulagan + random,smote + random,0.4414,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1858,small
ctgan + onesidedselection,smote + onesidedselection,0.4414,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1809,small
adasyn + condensednn,ctgan + tomeklinks,0.4479,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2684,small
adasyn + instancehardness,ctgan + clustercentroid,0.4479,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2712,small
gaussiancopula + random,tvae + instancehardness,0.4492,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1708,small
adasyn + random,copulagan + editednn,0.4617,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2316,small
smote + tomeklinks,tvae + condensednn,0.4657,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2582,small
fastml + random,smote + tomeklinks,0.4736,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2183,small
copulagan + condensednn,fastml + nearmiss,0.4766,False,Kruskal-Wallis + Dunn,Cliff's delta,0.209,small
adasyn + instancehardness,copulagan + tomeklinks,0.4844,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2513,small
fastml + instancehardness,tvae + random,0.4903,False,Kruskal-Wallis + Dunn,Cliff's delta,0.189,small
ctgan + random,random + tomeklinks,0.4903,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1823,small
ctgan + random,tvae + tomeklinks,0.5046,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2025,small
copulagan + onesidedselection,fastml + onesidedselection,0.5046,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2708,small
adasyn + condensednn,random + nearmiss,0.5146,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2032,small
adasyn + tomeklinks,fastml + onesidedselection,0.517,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.16,small
ctgan + condensednn,smote + instancehardness,0.5261,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2638,small
ctgan + condensednn,random + instancehardness,0.5274,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2762,small
ctgan + nearmiss,gaussiancopula + tomeklinks,0.5303,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1989,small
copulagan + clustercentroid,smote + onesidedselection,0.5304,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2147,small
smote + condensednn,smote + onesidedselection,0.5304,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1923,small
ctgan + random,tvae + nearmiss,0.536,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1955,small
random + condensednn,tvae + condensednn,0.5363,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.215,small
adasyn + nearmiss,smote + nearmiss,0.5403,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1959,small
random + editednn,tvae + clustercentroid,0.5431,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2057,small
ctgan + clustercentroid,gaussiancopula + tomeklinks,0.5479,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1853,small
copulagan + editednn,smote + condensednn,0.5483,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1939,small
adasyn + condensednn,gaussiancopula + clustercentroid,0.5911,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2125,small
adasyn + random,gaussiancopula + onesidedselection,0.5918,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2138,small
copulagan + tomeklinks,gaussiancopula + tomeklinks,0.5961,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1959,small
random + editednn,smote + random,0.5998,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2158,small
fastml + onesidedselection,gaussiancopula + random,0.5998,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1892,small
ctgan + onesidedselection,smote + nearmiss,0.6153,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2018,small
adasyn + editednn,adasyn + onesidedselection,0.6283,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2089,small
copulagan + random,tvae + onesidedselection,0.666,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2148,small
adasyn + editednn,fastml + clustercentroid,0.6796,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2103,small
copulagan + condensednn,tvae + nearmiss,0.6898,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1874,small
adasyn + random,ctgan + editednn,0.6903,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2341,small
copulagan + nearmiss,smote + onesidedselection,0.7047,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2129,small
adasyn + condensednn,random + clustercentroid,0.7141,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2134,small
ctgan + condensednn,fastml + onesidedselection,0.7311,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2229,small
copulagan + condensednn,tvae + tomeklinks,0.7319,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2018,small
copulagan + clustercentroid,smote + nearmiss,0.7411,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2062,small
adasyn + condensednn,fastml + condensednn,0.7481,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2396,small
adasyn + condensednn,smote + clustercentroid,0.7627,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2106,small
ctgan + instancehardness,random + editednn,0.773,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1797,small
ctgan + random,fastml + nearmiss,0.7852,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2116,small
copulagan + instancehardness,copulagan + random,0.7952,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1843,small
copulagan + onesidedselection,random + instancehardness,0.7972,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2421,small
copulagan + onesidedselection,smote + instancehardness,0.7991,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2561,small
adasyn + tomeklinks,random + instancehardness,0.8083,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2384,small
adasyn + tomeklinks,smote + instancehardness,0.8102,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.246,small
adasyn + clustercentroid,fastml + instancehardness,0.8342,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2258,small
copulagan + condensednn,random + tomeklinks,0.8594,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1636,small
