group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
1 + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0839,negligible
1 + 0.25,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1262,negligible
1 + 0.25,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1481,small
1 + 0.25,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.159,small
1 + 0.25,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1596,small
1 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1364,negligible
1 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0893,negligible
1 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0234,negligible
1 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0443,negligible
1 + 0.25,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.05,negligible
1 + 0.25,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0596,negligible
1 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1114,negligible
1 + 0.25,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0594,negligible
1 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1131,negligible
1 + 0.25,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0535,negligible
1 + 0.25,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.007,negligible
1 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.103,negligible
0.5 + 0.5,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0004,negligible
1 + 0.0625,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0528,negligible
1 + 0.0625,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0572,negligible
0.5 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.148,small
0.5 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1606,small
0.5 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1596,small
2 + 0.25,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1088,negligible
0.5 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0293,negligible
0.5 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0455,negligible
0.5 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0483,negligible
0.5 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0596,negligible
0.5 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0554,negligible
2 + 0.25,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1072,negligible
0.5 + auto,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.058,negligible
0.5 + auto,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0078,negligible
1 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0202,negligible
0.5 + auto,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0017,negligible
0.5 + auto,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0053,negligible
0.5 + auto,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0001,negligible
2 + 0.25,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0952,negligible
0.5 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0369,negligible
0.5 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0815,negligible
0.5 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1009,negligible
0.5 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1126,negligible
0.5 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1122,negligible
2 + 0.25,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0746,negligible
0.5 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1337,negligible
2 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0576,negligible
0.5 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0826,negligible
2 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0076,negligible
1 + 0.0625,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0107,negligible
1 + 0.0625,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0046,negligible
1 + 0.0625,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0067,negligible
2 + 0.0625,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0041,negligible
2 + 0.0625,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0091,negligible
2 + 0.0625,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0155,negligible
2 + 0.0625,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0859,negligible
2 + 0.0625,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0958,negligible
2 + 0.0625,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.097,negligible
2 + 0.0625,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0813,negligible
2 + 0.0625,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0624,negligible
2 + 0.0625,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0161,negligible
2 + 0.125,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0109,negligible
2 + 0.125,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.017,negligible
2 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0868,negligible
2 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0946,negligible
1 + 0,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1881,small
1 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0309,negligible
2 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0944,negligible
1 + 0,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0659,negligible
2 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0809,negligible
2 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0621,negligible
2 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0171,negligible
2 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0788,negligible
0 + 0.0625,0 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.001,negligible
0.25 + auto,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0387,negligible
0.5 + 0,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0102,negligible
0 + 0.5,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0276,negligible
0 + 0.5,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0041,negligible
0 + 0.5,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0436,negligible
0 + 0.5,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0444,negligible
0 + 0.5,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0593,negligible
0 + 0.5,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0642,negligible
0 + 0.5,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0355,negligible
0 + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0591,negligible
0 + 0.25,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0987,negligible
0 + 0.25,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.126,negligible
0 + 0.25,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1338,negligible
0 + 0.25,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1374,negligible
0 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0452,negligible
0 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0211,negligible
0 + 0.25,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0328,negligible
0 + 0.25,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0416,negligible
0 + 0.25,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0409,negligible
0 + 0.25,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0786,negligible
0 + 0.25,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0286,negligible
0 + 0.25,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0246,negligible
0 + 0.25,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0068,negligible
0 + 0.25,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0146,negligible
0 + 0.25,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0184,negligible
0 + 0.25,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0178,negligible
0 + 0.25,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0205,negligible
0 + 0.25,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0332,negligible
0 + 0.25,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0353,negligible
0 + 0.5,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0298,negligible
0 + 0.5,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0221,negligible
0 + 0.5,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0202,negligible
0 + 0.5,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0212,negligible
0 + auto,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0137,negligible
0 + auto,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0263,negligible
0 + auto,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0243,negligible
0 + auto,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0225,negligible
0 + auto,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.056,negligible
0 + auto,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0552,negligible
0 + auto,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0641,negligible
0 + auto,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0657,negligible
0 + auto,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0382,negligible
0 + auto,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0795,negligible
0 + auto,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0813,negligible
0 + auto,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0966,negligible
0 + auto,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1001,negligible
0 + 0.25,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0035,negligible
0 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0566,negligible
0 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1279,negligible
0 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1369,negligible
0 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1349,negligible
0 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0493,negligible
0 + 0.5,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0244,negligible
0 + 0.5,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0313,negligible
0 + 0.5,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0403,negligible
0 + 0.5,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0363,negligible
0 + 0.5,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0791,negligible
0 + 0.5,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0253,negligible
0 + 0.5,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0187,negligible
0 + 0.5,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.01,negligible
0 + 0.5,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0159,negligible
0 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1012,negligible
0 + auto,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0104,negligible
0 + 0.25,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0356,negligible
0 + 0.25,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0593,negligible
0 + 0.0625,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0749,negligible
0 + 0.0625,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.093,negligible
0 + 0.0625,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1008,negligible
0 + 0.0625,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1046,negligible
0 + 0.0625,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0712,negligible
0 + 0.0625,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0061,negligible
0 + 0.0625,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0001,negligible
0 + 0.0625,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0118,negligible
0 + 0.0625,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0023,negligible
0 + 0.0625,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1,negligible
0 + 0.0625,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0518,negligible
0 + 0.0625,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0528,negligible
0 + 0.0625,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0397,negligible
0 + 0.0625,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0465,negligible
0 + 0.0625,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0426,negligible
0 + 0.0625,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0083,negligible
0 + 0.0625,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0077,negligible
0 + 0.0625,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.006,negligible
0 + 0.0625,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0029,negligible
0 + 0.0625,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0282,negligible
0 + 0.0625,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0154,negligible
0 + 0.0625,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.012,negligible
0 + 0.0625,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0322,negligible
0 + 0.0625,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0314,negligible
0 + 0.0625,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0663,negligible
0 + 0.0625,0 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0276,negligible
0 + 0.0625,0 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0288,negligible
0 + 0.0625,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0307,negligible
0 + 0.125,0 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0264,negligible
0 + 0.125,0 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0285,negligible
0 + 0.125,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0604,negligible
0 + 0.25,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0627,negligible
0 + 0.25,0 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.039,negligible
0 + 0.25,0 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0078,negligible
0 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0352,negligible
0 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0748,negligible
0 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0922,negligible
0 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.103,negligible
0 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1062,negligible
0 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0696,negligible
0 + 0.125,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0037,negligible
0 + 0.125,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0013,negligible
0 + 0.125,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.011,negligible
0 + 0.125,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0044,negligible
0 + 0.25,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0383,negligible
0 + 0.125,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0986,negligible
0 + 0.125,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.05,negligible
0 + 0.125,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0369,negligible
0 + 0.125,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0428,negligible
0 + 0.125,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0414,negligible
0 + 0.125,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0069,negligible
0 + 0.125,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0064,negligible
0 + 0.125,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0038,negligible
0 + 0.125,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0019,negligible
0 + 0.125,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0298,negligible
0 + 0.125,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0161,negligible
0 + 0.125,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0119,negligible
0 + 0.125,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0337,negligible
0 + 0.125,0.25 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0346,negligible
0 + 0.125,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0496,negligible
0 + auto,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0392,negligible
0 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0761,negligible
0 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0818,negligible
0.25 + 0.5,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0648,negligible
0.25 + 0.5,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0602,negligible
0.25 + 0.5,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0494,negligible
0.25 + 0.5,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0517,negligible
0.25 + 0.5,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0596,negligible
0.25 + 0.5,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.02,negligible
0.25 + 0.5,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0179,negligible
0.25 + 0.5,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0094,negligible
0.25 + 0.5,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0087,negligible
0.25 + 0.5,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0462,negligible
0.25 + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.014,negligible
0.25 + 0.25,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0583,negligible
0.25 + 0.25,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0811,negligible
0.25 + 0.25,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.092,negligible
0.25 + 0.25,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.093,negligible
0.25 + 0.25,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0842,negligible
0.25 + 0.25,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0214,negligible
0.25 + 0.25,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0097,negligible
0.25 + 0.25,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.001,negligible
0.25 + 0.25,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0059,negligible
0.25 + 0.25,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1126,negligible
0.25 + 0.25,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0647,negligible
0.25 + 0.25,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0597,negligible
0.25 + 0.25,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0451,negligible
0.25 + 0.25,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.051,negligible
0.25 + 0.25,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0578,negligible
0.25 + 0.25,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.019,negligible
0.25 + 0.5,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1122,negligible
0.25 + 0.5,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0081,negligible
0.25 + 0.5,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0034,negligible
0.25 + 0.5,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0131,negligible
0.5 + 0,1 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0804,negligible
0.25 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0648,negligible
0.25 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.115,negligible
0.25 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1339,negligible
0.25 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1461,negligible
0.25 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1446,negligible
0.25 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0431,negligible
0.25 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0291,negligible
0.25 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0364,negligible
0.25 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0456,negligible
0.25 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.04,negligible
0.25 + auto,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0722,negligible
0.25 + auto,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0219,negligible
0.25 + 0.25,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0161,negligible
0.25 + auto,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0163,negligible
0.25 + auto,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0106,negligible
0.25 + auto,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0119,negligible
0.25 + auto,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0282,negligible
0.25 + auto,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.029,negligible
