trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
614,ctgan,0.25,onesidedselection,0.0625,0.8277893045653577,COMPLETE,2025-03-29 17:19:55.830970,2025-03-29 17:20:05.215875,9.384905
615,ctgan,0.25,tomeklinks,auto,0.7417472653791874,COMPLETE,2025-03-29 17:20:05.240021,2025-03-29 17:20:14.094203,8.854182
616,copulagan,0,random,0.5,0.7113235120907087,COMPLETE,2025-03-29 17:20:14.108300,2025-03-29 17:20:24.029965,9.921665
617,smote,1,clustercentroid,0.0625,0.8176119647856219,COMPLETE,2025-03-29 17:20:24.044044,2025-03-29 17:20:34.780313,10.736269
618,fastml,2,onesidedselection,auto,0.8129974458686009,COMPLETE,2025-03-29 17:20:34.803661,2025-03-29 17:20:43.847481,9.04382
619,fastml,auto,onesidedselection,0,0.7655436586619666,COMPLETE,2025-03-29 17:20:43.870801,2025-03-29 17:20:54.112254,10.241453
620,random,1,tomeklinks,0.25,0.7885046901945817,COMPLETE,2025-03-29 17:20:54.125838,2025-03-29 17:21:03.915785,9.789947
621,random,2,instancehardness,auto,0.7895467277820218,COMPLETE,2025-03-29 17:21:03.929799,2025-03-29 17:21:15.546997,11.617198
622,smote,0,random,0,-1.0,ERROR,,,0.0
623,adasyn,2,condensednn,0.25,-1.0,COMPLETE,2025-03-29 17:21:25.823903,2025-03-29 17:21:25.882523,0.05862
624,fastml,1,onesidedselection,0.0625,0.8129974458686009,COMPLETE,2025-03-29 17:21:25.894572,2025-03-29 17:21:35.237115,9.342543
625,smote,auto,tomeklinks,0.5,0.8021280045174569,COMPLETE,2025-03-29 17:21:35.250439,2025-03-29 17:21:44.488179,9.23774
626,tvae,0.5,clustercentroid,auto,0.7573177473098316,COMPLETE,2025-03-29 17:21:44.502579,2025-03-29 17:21:55.016417,10.513838
627,gaussiancopula,auto,tomeklinks,0,0.8061522907211869,COMPLETE,2025-03-29 17:21:55.029969,2025-03-29 17:22:06.332789,11.30282
628,gaussiancopula,0,clustercentroid,0,-1.0,ERROR,,,0.0
629,gaussiancopula,2,nearmiss,auto,0.8177270480384667,COMPLETE,2025-03-29 17:22:17.550667,2025-03-29 17:22:29.512443,11.961776
630,fastml,0.25,instancehardness,0.125,0.7653386691376887,COMPLETE,2025-03-29 17:22:29.528433,2025-03-29 17:22:40.677860,11.149427
631,copulagan,0.25,tomeklinks,0.0625,0.7836642273347322,COMPLETE,2025-03-29 17:22:40.701044,2025-03-29 17:22:50.424785,9.723741
632,random,0.5,clustercentroid,0.125,0.8252368888666506,COMPLETE,2025-03-29 17:22:50.438399,2025-03-29 17:23:02.978508,12.540109
633,random,1,random,0.125,0.786526759244812,COMPLETE,2025-03-29 17:23:02.992778,2025-03-29 17:23:13.312802,10.320024
634,adasyn,1,random,0.5,-1.0,COMPLETE,2025-03-29 17:23:13.325842,2025-03-29 17:23:13.393479,0.067637
635,copulagan,auto,clustercentroid,0.0625,0.8031625042974624,COMPLETE,2025-03-29 17:23:13.406453,2025-03-29 17:23:24.658980,11.252527
636,adasyn,2,clustercentroid,0.125,-1.0,COMPLETE,2025-03-29 17:23:24.673221,2025-03-29 17:23:24.736407,0.063186
637,tvae,0.25,random,auto,0.8029873404004259,COMPLETE,2025-03-29 17:23:24.750576,2025-03-29 17:23:37.809579,13.059003
638,smote,auto,condensednn,0,0.8031668039219165,COMPLETE,2025-03-29 17:23:37.823796,2025-03-29 17:23:47.644364,9.820568
639,random,0.25,condensednn,0,0.8501211295328943,COMPLETE,2025-03-29 17:23:47.668311,2025-03-29 17:23:57.769558,10.101247
640,ctgan,0,clustercentroid,0.0625,0.7713935923059568,COMPLETE,2025-03-29 17:23:57.784211,2025-03-29 17:24:07.354348,9.570137
641,copulagan,auto,editednn,0.125,0.7193117069444186,COMPLETE,2025-03-29 17:24:07.369340,2025-03-29 17:24:15.120252,7.750912
642,adasyn,2,random,0.125,-1.0,COMPLETE,2025-03-29 17:24:15.134102,2025-03-29 17:24:15.196763,0.062661
643,tvae,0.25,tomeklinks,auto,0.7290738343974288,COMPLETE,2025-03-29 17:24:15.209173,2025-03-29 17:24:24.827574,9.618401
644,copulagan,2,editednn,0.25,0.7193117069444186,COMPLETE,2025-03-29 17:24:24.850980,2025-03-29 17:24:32.961442,8.110462
645,gaussiancopula,2,random,0.125,0.8162475007892245,COMPLETE,2025-03-29 17:24:32.975211,2025-03-29 17:24:44.139708,11.164497
646,smote,1,tomeklinks,auto,0.8021280045174569,COMPLETE,2025-03-29 17:24:44.162349,2025-03-29 17:24:53.379910,9.217561
647,random,1,condensednn,0.25,0.764847388838482,COMPLETE,2025-03-29 17:24:53.394456,2025-03-29 17:25:01.205939,7.811483
648,random,0.25,condensednn,0.0625,0.764847388838482,COMPLETE,2025-03-29 17:25:01.229166,2025-03-29 17:25:08.992418,7.763252
649,smote,2,instancehardness,0,0.8031668039219165,COMPLETE,2025-03-29 17:25:09.016341,2025-03-29 17:25:18.806555,9.790214
650,fastml,0.5,random,auto,0.7832957688664595,COMPLETE,2025-03-29 17:25:18.830262,2025-03-29 17:25:29.478334,10.648072
651,fastml,0.25,nearmiss,0.25,0.8292455911829185,COMPLETE,2025-03-29 17:25:29.491256,2025-03-29 17:25:41.661629,12.170373
652,smote,2,condensednn,auto,0.7754168660676761,COMPLETE,2025-03-29 17:25:41.675769,2025-03-29 17:25:50.442804,8.767035
653,copulagan,0,clustercentroid,0.5,0.7713935923059568,COMPLETE,2025-03-29 17:25:50.457341,2025-03-29 17:26:00.679268,10.221927
654,adasyn,0.5,random,0.25,-1.0,COMPLETE,2025-03-29 17:26:00.692953,2025-03-29 17:26:00.756905,0.063952
655,ctgan,0,editednn,0.125,0.6570439510152107,COMPLETE,2025-03-29 17:26:00.769373,2025-03-29 17:26:07.535019,6.765646
656,adasyn,0.5,clustercentroid,0.125,-1.0,COMPLETE,2025-03-29 17:26:07.557492,2025-03-29 17:26:07.622869,0.065377
657,smote,0.25,clustercentroid,0.0625,0.8176119647856219,COMPLETE,2025-03-29 17:26:07.636199,2025-03-29 17:26:18.178531,10.542332
658,random,2,clustercentroid,auto,0.8252368888666506,COMPLETE,2025-03-29 17:26:18.201662,2025-03-29 17:26:30.398411,12.196749
659,smote,auto,instancehardness,auto,0.7420406460456523,COMPLETE,2025-03-29 17:26:30.411652,2025-03-29 17:26:41.359684,10.948032
660,adasyn,2,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 17:26:41.383500,2025-03-29 17:26:41.452653,0.069153
661,fastml,2,instancehardness,0.25,0.7653386691376887,COMPLETE,2025-03-29 17:26:41.466628,2025-03-29 17:26:51.911572,10.444944
662,adasyn,1,clustercentroid,auto,-1.0,COMPLETE,2025-03-29 17:26:51.936450,2025-03-29 17:26:52.002748,0.066298
663,gaussiancopula,1,onesidedselection,0.5,0.8402321388325446,COMPLETE,2025-03-29 17:26:52.016048,2025-03-29 17:27:01.281786,9.265738
664,fastml,0,random,0,-1.0,ERROR,,,0.0
665,ctgan,0,onesidedselection,0.5,0.8145856661046565,COMPLETE,2025-03-29 17:27:11.886602,2025-03-29 17:27:20.299544,8.412942
666,ctgan,0.5,onesidedselection,auto,0.8277893045653577,COMPLETE,2025-03-29 17:27:20.322975,2025-03-29 17:27:29.513607,9.190632
667,adasyn,0.5,tomeklinks,0.125,-1.0,COMPLETE,2025-03-29 17:27:29.528038,2025-03-29 17:27:29.608854,0.080816
668,adasyn,1,onesidedselection,0,-1.0,COMPLETE,2025-03-29 17:27:29.623655,2025-03-29 17:27:29.710117,0.086462
669,tvae,0.5,tomeklinks,auto,0.7290738343974288,COMPLETE,2025-03-29 17:27:29.724820,2025-03-29 17:27:39.453570,9.72875
670,adasyn,1,onesidedselection,0.25,-1.0,COMPLETE,2025-03-29 17:27:39.471843,2025-03-29 17:27:39.535305,0.063462
671,smote,auto,onesidedselection,auto,0.7442952177818234,COMPLETE,2025-03-29 17:27:39.547838,2025-03-29 17:27:48.536423,8.988585
672,gaussiancopula,0.5,instancehardness,0.5,0.7779200348215397,COMPLETE,2025-03-29 17:27:48.551086,2025-03-29 17:27:59.571286,11.0202
673,ctgan,0.25,random,0,0.8302957919410648,COMPLETE,2025-03-29 17:27:59.598776,2025-03-29 17:28:10.205839,10.607063
674,fastml,auto,onesidedselection,0.5,0.8129974458686009,COMPLETE,2025-03-29 17:28:10.219733,2025-03-29 17:28:19.319483,9.09975
675,gaussiancopula,2,condensednn,0.25,0.718110189461217,COMPLETE,2025-03-29 17:28:19.343342,2025-03-29 17:28:27.818970,8.475628
676,tvae,auto,nearmiss,0.5,0.8535353923282728,COMPLETE,2025-03-29 17:28:27.832798,2025-03-29 17:28:39.036475,11.203677
677,ctgan,auto,onesidedselection,0.125,0.8277893045653577,COMPLETE,2025-03-29 17:28:39.050322,2025-03-29 17:28:48.363073,9.312751
678,fastml,0,clustercentroid,0.125,0.7713935923059568,COMPLETE,2025-03-29 17:28:48.388711,2025-03-29 17:28:58.005846,9.617135
679,fastml,2,editednn,0.5,0.6027242045716767,COMPLETE,2025-03-29 17:28:58.020104,2025-03-29 17:29:05.925366,7.905262
680,fastml,0.25,random,0,0.7655436586619666,COMPLETE,2025-03-29 17:29:05.941711,2025-03-29 17:29:16.194137,10.252426
681,gaussiancopula,0,onesidedselection,0.25,0.8145856661046565,COMPLETE,2025-03-29 17:29:16.208186,2025-03-29 17:29:24.698686,8.4905
682,copulagan,2,random,0.25,0.790953418553617,COMPLETE,2025-03-29 17:29:24.713616,2025-03-29 17:29:36.114729,11.401113
683,fastml,0.25,condensednn,0.0625,0.7354233403685049,COMPLETE,2025-03-29 17:29:36.128106,2025-03-29 17:29:43.879119,7.751013
684,tvae,auto,tomeklinks,0.125,0.7290738343974288,COMPLETE,2025-03-29 17:29:43.898266,2025-03-29 17:29:53.725177,9.826911
685,ctgan,0,nearmiss,0,-1.0,ERROR,,,0.0
686,adasyn,0.25,onesidedselection,0,-1.0,COMPLETE,2025-03-29 17:30:04.493508,2025-03-29 17:30:04.561229,0.067721
687,copulagan,0.25,condensednn,0.0625,0.7106211998941325,COMPLETE,2025-03-29 17:30:04.574764,2025-03-29 17:30:13.674838,9.100074
688,ctgan,0,editednn,0.25,0.6570439510152107,COMPLETE,2025-03-29 17:30:13.688763,2025-03-29 17:30:20.467147,6.778384
689,ctgan,1,editednn,0.5,0.7014190188143578,COMPLETE,2025-03-29 17:30:20.490808,2025-03-29 17:30:27.904708,7.4139
690,tvae,auto,condensednn,0.5,0.7537101641234796,COMPLETE,2025-03-29 17:30:27.918573,2025-03-29 17:30:36.848430,8.929857
691,smote,0.5,clustercentroid,0,0.8031668039219165,COMPLETE,2025-03-29 17:30:36.862279,2025-03-29 17:30:46.929509,10.06723
692,copulagan,0,instancehardness,0.5,0.816446228697218,COMPLETE,2025-03-29 17:30:46.954652,2025-03-29 17:30:58.453854,11.499202
693,random,0.5,tomeklinks,0.125,0.7885046901945817,COMPLETE,2025-03-29 17:30:58.478221,2025-03-29 17:31:07.954526,9.476305
694,tvae,auto,editednn,0.5,0.6930653400462047,COMPLETE,2025-03-29 17:31:07.968846,2025-03-29 17:31:15.786267,7.817421
695,random,0,random,0,-1.0,ERROR,,,0.0
696,fastml,auto,onesidedselection,0.0625,0.8129974458686009,COMPLETE,2025-03-29 17:31:26.604745,2025-03-29 17:31:35.626628,9.021883
697,copulagan,2,onesidedselection,0.0625,0.8118367096054723,COMPLETE,2025-03-29 17:31:35.650057,2025-03-29 17:31:45.720325,10.070268
698,gaussiancopula,auto,clustercentroid,auto,0.8130003938195579,COMPLETE,2025-03-29 17:31:45.734468,2025-03-29 17:31:58.437189,12.702721
699,smote,0,instancehardness,0,-1.0,ERROR,,,0.0
700,tvae,0,condensednn,auto,0.6046872437128007,COMPLETE,2025-03-29 17:32:09.118117,2025-03-29 17:32:15.556506,6.438389
701,tvae,0.5,clustercentroid,0.25,0.7731140780966501,COMPLETE,2025-03-29 17:32:15.570063,2025-03-29 17:32:26.598129,11.028066
702,gaussiancopula,2,clustercentroid,0.25,0.8130003938195579,COMPLETE,2025-03-29 17:32:26.613403,2025-03-29 17:32:39.287512,12.674109
703,gaussiancopula,1,instancehardness,0.125,0.7779200348215397,COMPLETE,2025-03-29 17:32:39.302394,2025-03-29 17:32:50.423812,11.121418
704,gaussiancopula,0,editednn,auto,0.6570439510152107,COMPLETE,2025-03-29 17:32:50.452729,2025-03-29 17:32:57.265066,6.812337
705,gaussiancopula,0.5,editednn,0.125,0.7508349577159428,COMPLETE,2025-03-29 17:32:57.282590,2025-03-29 17:33:04.749239,7.466649
706,adasyn,0.25,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 17:33:04.764048,2025-03-29 17:33:04.848865,0.084817
707,smote,auto,random,0.25,0.7725855759746558,COMPLETE,2025-03-29 17:33:04.863450,2025-03-29 17:33:15.792876,10.929426
708,tvae,0,instancehardness,auto,0.816446228697218,COMPLETE,2025-03-29 17:33:15.805757,2025-03-29 17:33:27.027516,11.221759
709,tvae,0.25,nearmiss,0.125,0.8535353923282728,COMPLETE,2025-03-29 17:33:27.050033,2025-03-29 17:33:38.228318,11.178285
710,ctgan,2,random,0,0.8302957919410648,COMPLETE,2025-03-29 17:33:38.241915,2025-03-29 17:33:48.819948,10.578033
711,random,2,random,0.0625,0.786526759244812,COMPLETE,2025-03-29 17:33:48.834453,2025-03-29 17:33:59.232841,10.398388
712,copulagan,1,nearmiss,0.125,0.7577816279768611,COMPLETE,2025-03-29 17:33:59.258349,2025-03-29 17:34:10.379039,11.12069
713,tvae,0,editednn,0.25,0.6570439510152107,COMPLETE,2025-03-29 17:34:10.402723,2025-03-29 17:34:17.235763,6.83304
714,copulagan,0.25,clustercentroid,0.0625,0.8031625042974624,COMPLETE,2025-03-29 17:34:17.258890,2025-03-29 17:34:28.591329,11.332439
715,random,0.25,clustercentroid,0.0625,0.8252368888666506,COMPLETE,2025-03-29 17:34:28.604925,2025-03-29 17:34:40.962968,12.358043
716,copulagan,0.25,random,0,0.7694685439375929,COMPLETE,2025-03-29 17:34:40.977066,2025-03-29 17:34:51.292829,10.315763
717,tvae,1,onesidedselection,0.5,0.8099656204534335,COMPLETE,2025-03-29 17:34:51.307630,2025-03-29 17:35:01.206291,9.898661
718,tvae,auto,random,0.5,0.8029873404004259,COMPLETE,2025-03-29 17:35:01.229981,2025-03-29 17:35:14.357649,13.127668
719,ctgan,0,tomeklinks,0.0625,0.8106420236121931,COMPLETE,2025-03-29 17:35:14.385312,2025-03-29 17:35:22.430656,8.045344
720,smote,auto,clustercentroid,0,0.8031668039219165,COMPLETE,2025-03-29 17:35:22.445621,2025-03-29 17:35:32.428139,9.982518
721,copulagan,0,instancehardness,0.0625,0.816446228697218,COMPLETE,2025-03-29 17:35:32.452290,2025-03-29 17:35:44.499083,12.046793
722,ctgan,0.25,editednn,auto,0.7014190188143578,COMPLETE,2025-03-29 17:35:44.512633,2025-03-29 17:35:51.945894,7.433261
723,gaussiancopula,0.5,random,0,0.8061522907211869,COMPLETE,2025-03-29 17:35:51.960087,2025-03-29 17:36:02.723382,10.763295
724,adasyn,0.5,nearmiss,0.5,-1.0,COMPLETE,2025-03-29 17:36:02.736949,2025-03-29 17:36:02.804017,0.067068
725,ctgan,0.5,condensednn,auto,0.6856216672517259,COMPLETE,2025-03-29 17:36:02.817746,2025-03-29 17:36:10.734804,7.917058
726,copulagan,1,clustercentroid,0.5,0.8031625042974624,COMPLETE,2025-03-29 17:36:10.749319,2025-03-29 17:36:22.099203,11.349884
727,copulagan,1,editednn,0,0.7694685439375929,COMPLETE,2025-03-29 17:36:22.127367,2025-03-29 17:36:32.362813,10.235446
728,adasyn,1,condensednn,auto,-1.0,COMPLETE,2025-03-29 17:36:32.376634,2025-03-29 17:36:32.446267,0.069633
729,smote,0.25,tomeklinks,0.5,0.8021280045174569,COMPLETE,2025-03-29 17:36:32.460860,2025-03-29 17:36:41.781783,9.320923
730,smote,2,random,0,0.8031668039219165,COMPLETE,2025-03-29 17:36:41.796223,2025-03-29 17:36:51.703276,9.907053
731,fastml,0.25,instancehardness,0.5,0.7653386691376887,COMPLETE,2025-03-29 17:36:51.729270,2025-03-29 17:37:02.684409,10.955139
732,smote,0,clustercentroid,0.125,0.7713935923059568,COMPLETE,2025-03-29 17:37:02.707645,2025-03-29 17:37:12.292719,9.585074
733,fastml,0.5,clustercentroid,0.0625,0.8051711830799735,COMPLETE,2025-03-29 17:37:12.317395,2025-03-29 17:37:25.175357,12.857962
734,adasyn,0,nearmiss,0.125,0.8261824381926683,COMPLETE,2025-03-29 17:37:25.200021,2025-03-29 17:37:34.058016,8.857995
735,ctgan,2,random,0.125,0.7598153069181577,COMPLETE,2025-03-29 17:37:34.071539,2025-03-29 17:37:45.634590,11.563051
736,tvae,0.5,instancehardness,0.25,0.7854833841430398,COMPLETE,2025-03-29 17:37:45.647897,2025-03-29 17:37:58.159011,12.511114
737,tvae,2,onesidedselection,0,0.7729649486430071,COMPLETE,2025-03-29 17:37:58.183274,2025-03-29 17:38:08.561675,10.378401
738,fastml,0.5,random,0.125,0.7832957688664595,COMPLETE,2025-03-29 17:38:08.575951,2025-03-29 17:38:19.087226,10.511275
739,random,0,random,auto,0.7113235120907087,COMPLETE,2025-03-29 17:38:19.101765,2025-03-29 17:38:28.990268,9.888503
740,ctgan,1,tomeklinks,0.5,0.7417472653791874,COMPLETE,2025-03-29 17:38:29.005648,2025-03-29 17:38:37.847593,8.841945
741,tvae,0.5,instancehardness,0.125,0.7854833841430398,COMPLETE,2025-03-29 17:38:37.861436,2025-03-29 17:38:50.397387,12.535951
742,random,0.5,condensednn,0.5,0.764847388838482,COMPLETE,2025-03-29 17:38:50.420666,2025-03-29 17:38:58.239918,7.819252
743,tvae,auto,condensednn,0.0625,0.7537101641234796,COMPLETE,2025-03-29 17:38:58.262801,2025-03-29 17:39:06.924893,8.662092
744,gaussiancopula,2,editednn,0.0625,0.7508349577159428,COMPLETE,2025-03-29 17:39:06.938705,2025-03-29 17:39:14.333336,7.394631
745,fastml,0.25,tomeklinks,auto,0.8189820072173013,COMPLETE,2025-03-29 17:39:14.346114,2025-03-29 17:39:23.347585,9.001471
746,gaussiancopula,auto,tomeklinks,0.125,0.7388116091110345,COMPLETE,2025-03-29 17:39:23.360555,2025-03-29 17:39:31.992939,8.632384
747,gaussiancopula,0,random,0,-1.0,ERROR,,,0.0
748,copulagan,0,tomeklinks,0.5,0.8106420236121931,COMPLETE,2025-03-29 17:39:42.727726,2025-03-29 17:39:50.872236,8.14451
749,copulagan,0.25,random,0.0625,0.790953418553617,COMPLETE,2025-03-29 17:39:50.885783,2025-03-29 17:40:02.230669,11.344886
750,ctgan,0,onesidedselection,0.25,0.8145856661046565,COMPLETE,2025-03-29 17:40:02.243697,2025-03-29 17:40:10.795611,8.551914
751,fastml,0.25,editednn,0,0.7655436586619666,COMPLETE,2025-03-29 17:40:10.818852,2025-03-29 17:40:21.160533,10.341681
752,fastml,0,editednn,0.25,0.6570439510152107,COMPLETE,2025-03-29 17:40:21.174802,2025-03-29 17:40:27.873691,6.698889
753,adasyn,0.5,nearmiss,auto,-1.0,COMPLETE,2025-03-29 17:40:27.896616,2025-03-29 17:40:27.960911,0.064295
754,adasyn,0.5,editednn,0,-1.0,COMPLETE,2025-03-29 17:40:27.973985,2025-03-29 17:40:28.042259,0.068274
755,gaussiancopula,auto,onesidedselection,0.25,0.8402321388325446,COMPLETE,2025-03-29 17:40:28.054632,2025-03-29 17:40:37.595168,9.540536
756,smote,0,onesidedselection,0.5,0.8145856661046565,COMPLETE,2025-03-29 17:40:37.610187,2025-03-29 17:40:46.064612,8.454425
757,copulagan,2,clustercentroid,0,0.7694685439375929,COMPLETE,2025-03-29 17:40:46.088114,2025-03-29 17:40:56.717501,10.629387
758,smote,0,clustercentroid,0.0625,0.7713935923059568,COMPLETE,2025-03-29 17:40:56.730230,2025-03-29 17:41:06.786242,10.056012
759,smote,2,editednn,0.5,0.6971297649494581,COMPLETE,2025-03-29 17:41:06.800550,2025-03-29 17:41:13.325219,6.524669
760,smote,0,random,0.25,0.7113235120907087,COMPLETE,2025-03-29 17:41:13.339006,2025-03-29 17:41:23.192336,9.85333
761,ctgan,0.25,random,0.5,0.7598153069181577,COMPLETE,2025-03-29 17:41:23.207029,2025-03-29 17:41:34.778865,11.571836
762,random,auto,nearmiss,0.125,0.8311536381867213,COMPLETE,2025-03-29 17:41:34.792564,2025-03-29 17:41:45.689977,10.897413
763,adasyn,0,editednn,0.5,0.6570439510152107,COMPLETE,2025-03-29 17:41:45.712449,2025-03-29 17:41:52.775858,7.063409
764,random,0.25,nearmiss,0.125,0.8311536381867213,COMPLETE,2025-03-29 17:41:52.801740,2025-03-29 17:42:04.255000,11.45326
765,copulagan,0,random,0.125,0.7113235120907087,COMPLETE,2025-03-29 17:42:04.279639,2025-03-29 17:42:14.743187,10.463548
766,copulagan,auto,nearmiss,0.0625,0.7577816279768611,COMPLETE,2025-03-29 17:42:14.756811,2025-03-29 17:42:25.740887,10.984076
767,fastml,auto,editednn,0,0.7655436586619666,COMPLETE,2025-03-29 17:42:25.764472,2025-03-29 17:42:35.958056,10.193584
768,smote,2,instancehardness,0.125,0.7420406460456523,COMPLETE,2025-03-29 17:42:35.971237,2025-03-29 17:42:46.867764,10.896527
769,smote,2,editednn,0,0.8031668039219165,COMPLETE,2025-03-29 17:42:46.883596,2025-03-29 17:42:56.772828,9.889232
770,tvae,0.25,editednn,auto,0.6930653400462047,COMPLETE,2025-03-29 17:42:56.797378,2025-03-29 17:43:04.433295,7.635917
771,copulagan,0.5,onesidedselection,auto,0.8118367096054723,COMPLETE,2025-03-29 17:43:04.451444,2025-03-29 17:43:14.625741,10.174297
772,smote,1,condensednn,0.125,0.7754168660676761,COMPLETE,2025-03-29 17:43:14.641613,2025-03-29 17:43:22.799167,8.157554
773,gaussiancopula,0.25,instancehardness,auto,0.7779200348215397,COMPLETE,2025-03-29 17:43:22.822661,2025-03-29 17:43:33.472905,10.650244
774,smote,auto,onesidedselection,0.5,0.7442952177818234,COMPLETE,2025-03-29 17:43:33.486953,2025-03-29 17:43:42.627731,9.140778
775,ctgan,auto,condensednn,0.0625,0.6856216672517259,COMPLETE,2025-03-29 17:43:42.642281,2025-03-29 17:43:50.402655,7.760374
776,ctgan,auto,tomeklinks,auto,0.7417472653791874,COMPLETE,2025-03-29 17:43:50.416934,2025-03-29 17:43:59.339009,8.922075
777,ctgan,0.5,editednn,0.125,0.7014190188143578,COMPLETE,2025-03-29 17:43:59.353780,2025-03-29 17:44:06.598476,7.244696
778,ctgan,0.25,editednn,0.25,0.7014190188143578,COMPLETE,2025-03-29 17:44:06.611711,2025-03-29 17:44:13.916280,7.304569
779,ctgan,auto,editednn,0.0625,0.7014190188143578,COMPLETE,2025-03-29 17:44:13.929911,2025-03-29 17:44:21.293800,7.363889
780,smote,auto,clustercentroid,auto,0.8176119647856219,COMPLETE,2025-03-29 17:44:21.306655,2025-03-29 17:44:32.057963,10.751308
781,tvae,0.5,random,0.25,0.8029873404004259,COMPLETE,2025-03-29 17:44:32.081283,2025-03-29 17:44:45.339480,13.258197
782,random,auto,editednn,0,0.8501211295328943,COMPLETE,2025-03-29 17:44:45.353787,2025-03-29 17:44:55.437936,10.084149
783,copulagan,0.25,tomeklinks,0.125,0.7836642273347322,COMPLETE,2025-03-29 17:44:55.452338,2025-03-29 17:45:05.044092,9.591754
784,random,2,editednn,0.5,0.6829269964523792,COMPLETE,2025-03-29 17:45:05.057683,2025-03-29 17:45:11.888219,6.830536
785,ctgan,auto,onesidedselection,0.25,0.8277893045653577,COMPLETE,2025-03-29 17:45:11.903543,2025-03-29 17:45:21.166922,9.263379
786,gaussiancopula,1,onesidedselection,0.0625,0.8402321388325446,COMPLETE,2025-03-29 17:45:21.190053,2025-03-29 17:45:30.588024,9.397971
787,copulagan,0.5,random,0.25,0.790953418553617,COMPLETE,2025-03-29 17:45:30.602741,2025-03-29 17:45:42.265251,11.66251
788,gaussiancopula,2,tomeklinks,0.25,0.7388116091110345,COMPLETE,2025-03-29 17:45:42.290202,2025-03-29 17:45:51.023739,8.733537
789,gaussiancopula,0.5,tomeklinks,0,0.8061522907211869,COMPLETE,2025-03-29 17:45:51.037235,2025-03-29 17:46:01.457092,10.419857
790,adasyn,0.5,editednn,0.5,-1.0,COMPLETE,2025-03-29 17:46:01.470915,2025-03-29 17:46:01.537452,0.066537
791,fastml,0.25,clustercentroid,auto,0.7917240159221584,COMPLETE,2025-03-29 17:46:01.550132,2025-03-29 17:46:12.408613,10.858481
792,smote,0.25,onesidedselection,0.25,0.7442952177818234,COMPLETE,2025-03-29 17:46:12.432864,2025-03-29 17:46:21.680420,9.247556
793,random,auto,condensednn,0.125,0.764847388838482,COMPLETE,2025-03-29 17:46:21.694321,2025-03-29 17:46:29.517254,7.822933
794,gaussiancopula,0.5,tomeklinks,auto,0.7388116091110345,COMPLETE,2025-03-29 17:46:29.540209,2025-03-29 17:46:38.239736,8.699527
795,ctgan,0.5,instancehardness,0.25,0.7782441490453788,COMPLETE,2025-03-29 17:46:38.253169,2025-03-29 17:46:49.636860,11.383691
796,random,0.5,nearmiss,0.25,0.8311536381867213,COMPLETE,2025-03-29 17:46:49.649674,2025-03-29 17:47:00.594979,10.945305
797,fastml,1,nearmiss,0.25,0.8292455911829185,COMPLETE,2025-03-29 17:47:00.609269,2025-03-29 17:47:11.978557,11.369288
798,random,0.25,tomeklinks,0.25,0.7885046901945817,COMPLETE,2025-03-29 17:47:11.992786,2025-03-29 17:47:21.569513,9.576727
799,random,0,condensednn,0,-1.0,ERROR,,,0.0
800,fastml,0,editednn,0,-1.0,ERROR,,,0.0
801,copulagan,2,clustercentroid,0.0625,0.8031625042974624,COMPLETE,2025-03-29 17:47:42.925317,2025-03-29 17:47:54.158046,11.232729
802,smote,2,editednn,auto,0.6971297649494581,COMPLETE,2025-03-29 17:47:54.171972,2025-03-29 17:48:01.052044,6.880072
803,copulagan,2,condensednn,auto,0.7106211998941325,COMPLETE,2025-03-29 17:48:01.065331,2025-03-29 17:48:09.932849,8.867518
804,ctgan,2,instancehardness,0.5,0.7782441490453788,COMPLETE,2025-03-29 17:48:09.946213,2025-03-29 17:48:21.349613,11.4034
805,smote,1,random,0.0625,0.7725855759746558,COMPLETE,2025-03-29 17:48:21.364719,2025-03-29 17:48:32.349543,10.984824
806,gaussiancopula,0,nearmiss,0,-1.0,ERROR,,,0.0
807,ctgan,0,nearmiss,0.25,0.8261824381926683,COMPLETE,2025-03-29 17:48:43.002712,2025-03-29 17:48:51.770248,8.767536
808,gaussiancopula,2,nearmiss,0.0625,0.8177270480384667,COMPLETE,2025-03-29 17:48:51.785204,2025-03-29 17:49:03.390068,11.604864
809,random,0.25,condensednn,0.125,0.764847388838482,COMPLETE,2025-03-29 17:49:03.413335,2025-03-29 17:49:11.215401,7.802066
810,tvae,auto,nearmiss,0.25,0.8535353923282728,COMPLETE,2025-03-29 17:49:11.238803,2025-03-29 17:49:22.384769,11.145966
811,fastml,1,onesidedselection,0,0.7655436586619666,COMPLETE,2025-03-29 17:49:22.399772,2025-03-29 17:49:32.610537,10.210765
812,random,2,nearmiss,0.125,0.8311536381867213,COMPLETE,2025-03-29 17:49:32.624786,2025-03-29 17:49:44.225242,11.600456
813,gaussiancopula,0,condensednn,0.5,0.6046872437128007,COMPLETE,2025-03-29 17:49:44.249451,2025-03-29 17:49:50.741600,6.492149
814,copulagan,2,onesidedselection,0.5,0.8118367096054723,COMPLETE,2025-03-29 17:49:50.754899,2025-03-29 17:50:01.967115,11.212216
