trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
110,copulagan,1,tomeklinks,0.25,-1.0,COMPLETE,2025-04-01 01:42:57.455142,2025-04-01 01:42:57.657136,0.201994
111,random,0.25,clustercentroid,0,-1.0,COMPLETE,2025-04-01 01:42:57.679481,2025-04-01 01:42:57.728647,0.049166
112,random,2,clustercentroid,0.0625,-1.0,COMPLETE,2025-04-01 01:42:57.740318,2025-04-01 01:42:57.785296,0.044978
113,tvae,0.25,condensednn,auto,-1.0,COMPLETE,2025-04-01 01:42:57.796318,2025-04-01 01:42:57.975128,0.17881
114,random,auto,editednn,0.25,-1.0,COMPLETE,2025-04-01 01:42:57.997071,2025-04-01 01:42:58.041509,0.044438
115,ctgan,1,editednn,0.125,-1.0,COMPLETE,2025-04-01 01:42:58.053003,2025-04-01 01:42:58.333800,0.280797
116,smote,0.25,onesidedselection,0,-1.0,COMPLETE,2025-04-01 01:42:58.355250,2025-04-01 01:42:58.398771,0.043521
117,ctgan,1,condensednn,0.5,-1.0,COMPLETE,2025-04-01 01:42:58.411175,2025-04-01 01:42:58.697844,0.286669
118,adasyn,auto,onesidedselection,0.125,-1.0,COMPLETE,2025-04-01 01:42:58.719214,2025-04-01 01:42:58.761159,0.041945
119,random,0.5,tomeklinks,0.25,-1.0,COMPLETE,2025-04-01 01:42:58.772009,2025-04-01 01:42:58.815242,0.043233
120,tvae,0.5,condensednn,0.125,-1.0,COMPLETE,2025-04-01 01:42:58.826265,2025-04-01 01:42:58.996219,0.169954
121,gaussiancopula,0.25,nearmiss,0,1.0,COMPLETE,2025-04-01 01:42:59.017717,2025-04-01 01:43:02.951061,3.933344
122,adasyn,0.5,tomeklinks,0.125,-1.0,COMPLETE,2025-04-01 01:43:02.963855,2025-04-01 01:43:03.005197,0.041342
123,tvae,0.25,clustercentroid,0.125,-1.0,COMPLETE,2025-04-01 01:43:03.016245,2025-04-01 01:43:03.191385,0.17514
124,adasyn,1,onesidedselection,0,-1.0,COMPLETE,2025-04-01 01:43:03.213301,2025-04-01 01:43:03.254444,0.041143
125,ctgan,0,editednn,0.5,-1.0,COMPLETE,2025-04-01 01:43:03.265576,2025-04-01 01:43:03.316258,0.050682
126,fastml,0.5,editednn,0.25,-1.0,COMPLETE,2025-04-01 01:43:03.327515,2025-04-01 01:43:03.436200,0.108685
127,smote,1,nearmiss,auto,-1.0,COMPLETE,2025-04-01 01:43:03.448451,2025-04-01 01:43:03.494354,0.045903
128,smote,1,condensednn,0.0625,-1.0,COMPLETE,2025-04-01 01:43:03.506159,2025-04-01 01:43:03.547283,0.041124
129,ctgan,0.25,nearmiss,0.125,-1.0,COMPLETE,2025-04-01 01:43:03.558190,2025-04-01 01:43:03.842629,0.284439
130,fastml,0,tomeklinks,auto,-1.0,COMPLETE,2025-04-01 01:43:03.863984,2025-04-01 01:43:03.911857,0.047873
131,copulagan,0,nearmiss,0.125,-1.0,COMPLETE,2025-04-01 01:43:03.924231,2025-04-01 01:43:03.978797,0.054566
132,random,0.5,onesidedselection,0.5,-1.0,COMPLETE,2025-04-01 01:43:03.989787,2025-04-01 01:43:04.034180,0.044393
133,fastml,0.5,nearmiss,0.5,-1.0,COMPLETE,2025-04-01 01:43:04.045090,2025-04-01 01:43:04.147117,0.102027
134,fastml,0.25,tomeklinks,0.25,-1.0,COMPLETE,2025-04-01 01:43:04.158785,2025-04-01 01:43:04.259605,0.10082
135,gaussiancopula,0,tomeklinks,0.0625,-1.0,COMPLETE,2025-04-01 01:43:04.271091,2025-04-01 01:43:04.317730,0.046639
136,fastml,0.5,instancehardness,0,1.0,COMPLETE,2025-04-01 01:43:04.328621,2025-04-01 01:43:08.220666,3.892045
137,tvae,auto,nearmiss,0.125,-1.0,COMPLETE,2025-04-01 01:43:08.242707,2025-04-01 01:43:08.417511,0.174804
138,gaussiancopula,auto,clustercentroid,auto,-1.0,COMPLETE,2025-04-01 01:43:08.439653,2025-04-01 01:43:08.543760,0.104107
139,random,0.5,condensednn,auto,-1.0,COMPLETE,2025-04-01 01:43:08.556558,2025-04-01 01:43:08.604699,0.048141
140,gaussiancopula,0.5,clustercentroid,0.25,-1.0,COMPLETE,2025-04-01 01:43:08.616042,2025-04-01 01:43:08.720467,0.104425
141,random,0.25,editednn,0.5,-1.0,COMPLETE,2025-04-01 01:43:08.732985,2025-04-01 01:43:08.779235,0.04625
142,fastml,2,tomeklinks,0.25,-1.0,COMPLETE,2025-04-01 01:43:08.791688,2025-04-01 01:43:08.891258,0.09957
143,gaussiancopula,auto,nearmiss,0,1.0,COMPLETE,2025-04-01 01:43:08.902602,2025-04-01 01:43:12.818639,3.916037
144,smote,auto,editednn,0.125,-1.0,COMPLETE,2025-04-01 01:43:12.835898,2025-04-01 01:43:12.878252,0.042354
145,adasyn,auto,editednn,0.0625,-1.0,COMPLETE,2025-04-01 01:43:12.890203,2025-04-01 01:43:12.934665,0.044462
146,tvae,1,onesidedselection,0.125,-1.0,COMPLETE,2025-04-01 01:43:12.946372,2025-04-01 01:43:13.113867,0.167495
147,smote,auto,clustercentroid,0,-1.0,COMPLETE,2025-04-01 01:43:13.135164,2025-04-01 01:43:13.177287,0.042123
148,tvae,2,random,0.0625,1.0,COMPLETE,2025-04-01 01:43:13.188275,2025-04-01 01:43:17.156948,3.968673
149,fastml,0.5,condensednn,auto,-1.0,COMPLETE,2025-04-01 01:43:17.180670,2025-04-01 01:43:17.280185,0.099515
150,fastml,0.5,nearmiss,0.25,-1.0,COMPLETE,2025-04-01 01:43:17.291559,2025-04-01 01:43:17.392011,0.100452
151,random,0.5,editednn,auto,-1.0,COMPLETE,2025-04-01 01:43:17.403461,2025-04-01 01:43:17.450428,0.046967
152,tvae,0.5,condensednn,0.5,-1.0,COMPLETE,2025-04-01 01:43:17.461722,2025-04-01 01:43:17.628034,0.166312
153,fastml,auto,editednn,0.25,-1.0,COMPLETE,2025-04-01 01:43:17.649700,2025-04-01 01:43:17.753277,0.103577
154,ctgan,2,editednn,0.5,-1.0,COMPLETE,2025-04-01 01:43:17.764692,2025-04-01 01:43:18.062393,0.297701
155,copulagan,2,onesidedselection,auto,-1.0,COMPLETE,2025-04-01 01:43:18.083575,2025-04-01 01:43:18.298794,0.215219
156,copulagan,2,instancehardness,0.125,-1.0,COMPLETE,2025-04-01 01:43:18.310807,2025-04-01 01:43:18.529216,0.218409
157,adasyn,0.25,tomeklinks,auto,-1.0,COMPLETE,2025-04-01 01:43:18.550472,2025-04-01 01:43:18.594567,0.044095
158,ctgan,0.5,editednn,0.125,-1.0,COMPLETE,2025-04-01 01:43:18.605547,2025-04-01 01:43:18.880829,0.275282
159,smote,0.5,random,0.125,-1.0,COMPLETE,2025-04-01 01:43:18.902655,2025-04-01 01:43:18.945669,0.043014
160,random,auto,clustercentroid,0.125,-1.0,COMPLETE,2025-04-01 01:43:18.956606,2025-04-01 01:43:19.002336,0.04573
161,tvae,0,instancehardness,0.0625,-1.0,COMPLETE,2025-04-01 01:43:19.014254,2025-04-01 01:43:19.068074,0.05382
162,tvae,2,clustercentroid,0.125,-1.0,COMPLETE,2025-04-01 01:43:19.079752,2025-04-01 01:43:19.255791,0.176039
163,tvae,2,tomeklinks,0.5,-1.0,COMPLETE,2025-04-01 01:43:19.277780,2025-04-01 01:43:19.452380,0.1746
164,gaussiancopula,2,condensednn,0.0625,-1.0,COMPLETE,2025-04-01 01:43:19.473643,2025-04-01 01:43:19.578198,0.104555
165,fastml,auto,tomeklinks,0.125,-1.0,COMPLETE,2025-04-01 01:43:19.589308,2025-04-01 01:43:19.687638,0.09833
166,copulagan,0.25,editednn,0.0625,-1.0,COMPLETE,2025-04-01 01:43:19.699041,2025-04-01 01:43:19.895847,0.196806
167,ctgan,1,nearmiss,0.5,-1.0,COMPLETE,2025-04-01 01:43:19.917525,2025-04-01 01:43:20.221521,0.303996
168,copulagan,1,condensednn,0,1.0,COMPLETE,2025-04-01 01:43:20.242528,2025-04-01 01:43:24.428285,4.185757
169,tvae,2,nearmiss,auto,-1.0,COMPLETE,2025-04-01 01:43:24.442759,2025-04-01 01:43:24.623849,0.18109
170,random,0,editednn,0.25,-1.0,COMPLETE,2025-04-01 01:43:24.646433,2025-04-01 01:43:24.692077,0.045644
171,gaussiancopula,0.5,condensednn,0.25,-1.0,COMPLETE,2025-04-01 01:43:24.703919,2025-04-01 01:43:24.806099,0.10218
172,random,0,nearmiss,0,-1.0,ERROR,,,0.0
173,tvae,auto,tomeklinks,0.5,-1.0,COMPLETE,2025-04-01 01:43:24.881322,2025-04-01 01:43:25.061873,0.180551
174,fastml,1,clustercentroid,0,1.0,COMPLETE,2025-04-01 01:43:25.074041,2025-04-01 01:43:29.143977,4.069936
175,fastml,2,onesidedselection,0,1.0,COMPLETE,2025-04-01 01:43:29.158092,2025-04-01 01:43:33.399438,4.241346
176,random,0.25,random,0.0625,-1.0,COMPLETE,2025-04-01 01:43:33.423508,2025-04-01 01:43:33.483290,0.059782
177,fastml,auto,random,0.0625,1.0,COMPLETE,2025-04-01 01:43:33.496040,2025-04-01 01:43:37.421664,3.925624
178,fastml,0,tomeklinks,0.25,-1.0,COMPLETE,2025-04-01 01:43:37.445613,2025-04-01 01:43:37.497531,0.051918
179,gaussiancopula,0.5,onesidedselection,0,1.0,COMPLETE,2025-04-01 01:43:37.509052,2025-04-01 01:43:41.488721,3.979669
180,ctgan,2,instancehardness,0,1.0,COMPLETE,2025-04-01 01:43:41.501732,2025-04-01 01:43:45.661109,4.159377
181,ctgan,2,editednn,auto,-1.0,COMPLETE,2025-04-01 01:43:45.674124,2025-04-01 01:43:45.986981,0.312857
182,smote,0,clustercentroid,0.125,-1.0,COMPLETE,2025-04-01 01:43:46.011177,2025-04-01 01:43:46.062573,0.051396
183,smote,0,tomeklinks,0.25,-1.0,COMPLETE,2025-04-01 01:43:46.075714,2025-04-01 01:43:46.126354,0.05064
184,ctgan,0.25,editednn,0,0.9411764705882353,COMPLETE,2025-04-01 01:43:46.139271,2025-04-01 01:43:50.236082,4.096811
185,adasyn,0.5,clustercentroid,0,-1.0,COMPLETE,2025-04-01 01:43:50.249147,2025-04-01 01:43:50.295426,0.046279
186,tvae,1,instancehardness,0,1.0,COMPLETE,2025-04-01 01:43:50.307294,2025-04-01 01:43:54.208820,3.901526
187,smote,0,clustercentroid,auto,-1.0,COMPLETE,2025-04-01 01:43:54.221570,2025-04-01 01:43:54.266046,0.044476
188,adasyn,0.25,condensednn,0.125,-1.0,COMPLETE,2025-04-01 01:43:54.277966,2025-04-01 01:43:54.321285,0.043319
189,ctgan,0,editednn,0.125,-1.0,COMPLETE,2025-04-01 01:43:54.332463,2025-04-01 01:43:54.385191,0.052728
190,adasyn,auto,random,0.0625,-1.0,COMPLETE,2025-04-01 01:43:54.396993,2025-04-01 01:43:54.442253,0.04526
191,tvae,0.25,condensednn,0.0625,-1.0,COMPLETE,2025-04-01 01:43:54.454176,2025-04-01 01:43:54.630553,0.176377
192,adasyn,0.25,nearmiss,0.5,-1.0,COMPLETE,2025-04-01 01:43:54.652292,2025-04-01 01:43:54.697078,0.044786
193,ctgan,0.5,clustercentroid,0.0625,-1.0,COMPLETE,2025-04-01 01:43:54.709260,2025-04-01 01:43:55.017315,0.308055
194,random,2,condensednn,0.25,-1.0,COMPLETE,2025-04-01 01:43:55.030307,2025-04-01 01:43:55.080321,0.050014
195,ctgan,auto,onesidedselection,0,1.0,COMPLETE,2025-04-01 01:43:55.092257,2025-04-01 01:43:59.206339,4.114082
196,smote,0.5,tomeklinks,0,-1.0,COMPLETE,2025-04-01 01:43:59.218924,2025-04-01 01:43:59.264459,0.045535
197,copulagan,1,clustercentroid,0.5,-1.0,COMPLETE,2025-04-01 01:43:59.277471,2025-04-01 01:43:59.490079,0.212608
198,random,0.25,condensednn,auto,-1.0,COMPLETE,2025-04-01 01:43:59.511610,2025-04-01 01:43:59.561426,0.049816
199,copulagan,1,condensednn,0.125,-1.0,COMPLETE,2025-04-01 01:43:59.573148,2025-04-01 01:43:59.802793,0.229645
200,copulagan,2,condensednn,auto,-1.0,COMPLETE,2025-04-01 01:43:59.825722,2025-04-01 01:44:00.037358,0.211636
201,smote,1,editednn,0,-1.0,COMPLETE,2025-04-01 01:44:00.053219,2025-04-01 01:44:00.100802,0.047583
202,ctgan,0.25,instancehardness,0.5,-1.0,COMPLETE,2025-04-01 01:44:00.112665,2025-04-01 01:44:00.408326,0.295661
203,fastml,0.25,random,auto,1.0,COMPLETE,2025-04-01 01:44:00.430991,2025-04-01 01:44:04.464374,4.033383
204,gaussiancopula,1,random,0.5,1.0,COMPLETE,2025-04-01 01:44:04.477478,2025-04-01 01:44:08.353248,3.87577
205,fastml,1,tomeklinks,auto,-1.0,COMPLETE,2025-04-01 01:44:08.380021,2025-04-01 01:44:08.486358,0.106337
206,fastml,0.5,random,0.0625,1.0,COMPLETE,2025-04-01 01:44:08.497816,2025-04-01 01:44:12.417112,3.919296
207,tvae,0.5,instancehardness,0.25,-1.0,COMPLETE,2025-04-01 01:44:12.439178,2025-04-01 01:44:12.609200,0.170022
208,gaussiancopula,auto,condensednn,0.0625,-1.0,COMPLETE,2025-04-01 01:44:12.631107,2025-04-01 01:44:12.733044,0.101937
209,smote,2,tomeklinks,0,-1.0,COMPLETE,2025-04-01 01:44:12.744273,2025-04-01 01:44:12.789000,0.044727
210,tvae,0.5,condensednn,0,1.0,COMPLETE,2025-04-01 01:44:12.800144,2025-04-01 01:44:16.798622,3.998478
