group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
copulagan + clustercentroid,copulagan + editednn,0.0014,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7984,large
ctgan + clustercentroid,smote + tomeklinks,0.0015,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6455,large
ctgan + onesidedselection,tvae + random,0.0016,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5867,large
adasyn + condensednn,random + editednn,0.0017,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5084,large
random + condensednn,smote + onesidedselection,0.0017,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3607,medium
copulagan + tomeklinks,ctgan + editednn,0.0017,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8269,large
random + onesidedselection,tvae + clustercentroid,0.0018,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3165,small
copulagan + condensednn,ctgan + instancehardness,0.0018,True,Kruskal-Wallis + Dunn,Cliff's delta,0.92,large
copulagan + editednn,ctgan + clustercentroid,0.0018,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7992,large
gaussiancopula + condensednn,smote + onesidedselection,0.0019,True,Kruskal-Wallis + Dunn,Cliff's delta,0.386,medium
copulagan + clustercentroid,smote + tomeklinks,0.0019,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6455,large
copulagan + instancehardness,tvae + condensednn,0.0019,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.757,large
gaussiancopula + editednn,smote + clustercentroid,0.0021,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4519,medium
adasyn + condensednn,gaussiancopula + editednn,0.0023,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5148,large
tvae + clustercentroid,tvae + editednn,0.0024,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.287,small
smote + condensednn,tvae + nearmiss,0.0026,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6591,large
copulagan + tomeklinks,smote + random,0.0026,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7473,large
gaussiancopula + editednn,tvae + random,0.0026,True,Kruskal-Wallis + Dunn,Cliff's delta,0.259,small
gaussiancopula + onesidedselection,random + clustercentroid,0.0027,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3068,small
ctgan + condensednn,fastml + onesidedselection,0.0027,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4917,large
copulagan + condensednn,smote + instancehardness,0.0027,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9873,large
gaussiancopula + clustercentroid,gaussiancopula + onesidedselection,0.0029,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3104,small
ctgan + tomeklinks,smote + clustercentroid,0.003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7026,large
copulagan + onesidedselection,random + nearmiss,0.003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6091,large
random + editednn,smote + clustercentroid,0.003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.447,medium
ctgan + tomeklinks,random + tomeklinks,0.0031,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5612,large
fastml + onesidedselection,tvae + clustercentroid,0.0031,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3094,small
fastml + clustercentroid,gaussiancopula + onesidedselection,0.0035,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.305,small
ctgan + condensednn,random + onesidedselection,0.0036,True,Kruskal-Wallis + Dunn,Cliff's delta,0.521,large
copulagan + editednn,copulagan + tomeklinks,0.0037,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8,large
gaussiancopula + onesidedselection,random + nearmiss,0.0037,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3612,medium
ctgan + condensednn,tvae + editednn,0.0038,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4117,medium
random + clustercentroid,random + onesidedselection,0.0039,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3035,small
gaussiancopula + clustercentroid,random + onesidedselection,0.0042,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3058,small
adasyn + onesidedselection,smote + clustercentroid,0.0043,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6198,large
adasyn + condensednn,fastml + editednn,0.0045,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5094,large
ctgan + condensednn,gaussiancopula + onesidedselection,0.0045,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5067,large
random + editednn,tvae + random,0.0046,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2533,small
smote + instancehardness,tvae + condensednn,0.0047,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8697,large
copulagan + onesidedselection,tvae + clustercentroid,0.0048,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5718,large
random + nearmiss,random + onesidedselection,0.005,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.358,medium
fastml + clustercentroid,random + onesidedselection,0.0051,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3015,small
random + clustercentroid,tvae + editednn,0.0051,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2731,small
copulagan + onesidedselection,gaussiancopula + nearmiss,0.0051,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6026,large
copulagan + condensednn,smote + nearmiss,0.0053,True,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
gaussiancopula + clustercentroid,tvae + editednn,0.0054,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.281,small
ctgan + tomeklinks,gaussiancopula + tomeklinks,0.0054,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5585,large
copulagan + onesidedselection,fastml + nearmiss,0.0055,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5448,large
ctgan + condensednn,smote + onesidedselection,0.0055,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3896,medium
ctgan + instancehardness,fastml + condensednn,0.0056,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6511,large
ctgan + clustercentroid,smote + random,0.0058,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7319,large
random + nearmiss,tvae + editednn,0.0059,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2935,small
ctgan + random,tvae + condensednn,0.0061,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7435,large
adasyn + editednn,copulagan + condensednn,0.0061,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.5714,large
fastml + clustercentroid,tvae + editednn,0.0065,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2797,small
fastml + onesidedselection,random + clustercentroid,0.0066,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2995,small
copulagan + condensednn,tvae + onesidedselection,0.0067,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5366,large
ctgan + tomeklinks,fastml + random,0.0067,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6409,large
ctgan + tomeklinks,gaussiancopula + random,0.0068,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6435,large
ctgan + onesidedselection,random + nearmiss,0.007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6032,large
fastml + onesidedselection,gaussiancopula + clustercentroid,0.0071,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2956,small
copulagan + clustercentroid,smote + random,0.0073,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7319,large
copulagan + condensednn,copulagan + instancehardness,0.0075,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8718,large
fastml + onesidedselection,random + nearmiss,0.0076,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3446,medium
adasyn + onesidedselection,random + tomeklinks,0.0076,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5049,large
ctgan + instancehardness,random + condensednn,0.0077,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6305,large
copulagan + onesidedselection,random + clustercentroid,0.0077,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5537,large
copulagan + onesidedselection,gaussiancopula + clustercentroid,0.008,True,Kruskal-Wallis + Dunn,Cliff's delta,0.567,large
copulagan + random,tvae + condensednn,0.0082,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.7376,large
gaussiancopula + nearmiss,gaussiancopula + onesidedselection,0.0084,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3426,medium
fastml + clustercentroid,fastml + onesidedselection,0.0085,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2952,small
ctgan + condensednn,smote + instancehardness,0.0086,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9683,large
ctgan + instancehardness,gaussiancopula + condensednn,0.0086,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6416,large
copulagan + onesidedselection,fastml + clustercentroid,0.0088,True,Kruskal-Wallis + Dunn,Cliff's delta,0.566,large
ctgan + tomeklinks,fastml + tomeklinks,0.0094,True,Kruskal-Wallis + Dunn,Cliff's delta,0.49,large
fastml + nearmiss,gaussiancopula + onesidedselection,0.0095,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3355,medium
ctgan + condensednn,ctgan + instancehardness,0.0111,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9184,large
gaussiancopula + nearmiss,random + onesidedselection,0.0113,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3357,medium
adasyn + condensednn,smote + instancehardness,0.0115,True,Kruskal-Wallis + Dunn,Cliff's delta,0.953,large
ctgan + tomeklinks,random + random,0.0115,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6045,large
ctgan + condensednn,smote + nearmiss,0.0117,True,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
smote + nearmiss,tvae + condensednn,0.0118,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.9282,large
ctgan + editednn,ctgan + tomeklinks,0.0119,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7918,large
ctgan + onesidedselection,gaussiancopula + nearmiss,0.0119,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6,large
ctgan + onesidedselection,tvae + clustercentroid,0.012,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5652,large
adasyn + onesidedselection,gaussiancopula + tomeklinks,0.012,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5189,large
adasyn + condensednn,smote + nearmiss,0.0123,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9904,large
fastml + nearmiss,random + onesidedselection,0.0127,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3344,medium
ctgan + onesidedselection,fastml + nearmiss,0.0128,True,Kruskal-Wallis + Dunn,Cliff's delta,0.55,large
gaussiancopula + nearmiss,tvae + editednn,0.0132,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2978,small
adasyn + clustercentroid,smote + condensednn,0.0133,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6757,large
adasyn + onesidedselection,fastml + random,0.0142,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5387,large
adasyn + onesidedselection,gaussiancopula + random,0.0143,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5282,large
fastml + nearmiss,tvae + editednn,0.0149,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2901,small
copulagan + random,smote + tomeklinks,0.0164,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6561,large
fastml + onesidedselection,gaussiancopula + nearmiss,0.0169,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3275,small
adasyn + condensednn,smote + onesidedselection,0.0172,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4397,medium
copulagan + condensednn,ctgan + random,0.0176,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8661,large
adasyn + condensednn,fastml + onesidedselection,0.0176,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5425,large
ctgan + tomeklinks,tvae + tomeklinks,0.0187,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4232,medium
adasyn + tomeklinks,tvae + onesidedselection,0.0188,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4345,medium
ctgan + onesidedselection,random + clustercentroid,0.0188,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5413,large
fastml + nearmiss,fastml + onesidedselection,0.019,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3254,small
adasyn + onesidedselection,fastml + tomeklinks,0.0194,True,Kruskal-Wallis + Dunn,Cliff's delta,0.477,large
random + editednn,smote + condensednn,0.0195,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.342,medium
ctgan + onesidedselection,gaussiancopula + clustercentroid,0.0195,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5476,large
adasyn + tomeklinks,copulagan + onesidedselection,0.0196,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6825,large
ctgan + random,smote + tomeklinks,0.0208,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6508,large
ctgan + onesidedselection,fastml + clustercentroid,0.0215,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5581,large
fastml + condensednn,smote + instancehardness,0.0215,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7735,large
copulagan + condensednn,copulagan + random,0.0218,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8547,large
fastml + editednn,tvae + clustercentroid,0.0218,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2355,small
copulagan + tomeklinks,smote + clustercentroid,0.022,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6636,large
adasyn + condensednn,random + onesidedselection,0.0224,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5806,large
adasyn + onesidedselection,random + random,0.0229,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5028,large
adasyn + editednn,fastml + condensednn,0.0232,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.416,medium
adasyn + condensednn,tvae + editednn,0.0232,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4562,medium
copulagan + editednn,ctgan + tomeklinks,0.0246,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7567,large
random + condensednn,smote + instancehardness,0.0253,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7698,large
adasyn + condensednn,gaussiancopula + onesidedselection,0.0267,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5404,large
gaussiancopula + condensednn,smote + instancehardness,0.0268,True,Kruskal-Wallis + Dunn,Cliff's delta,0.7784,large
gaussiancopula + editednn,smote + condensednn,0.0273,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.3367,medium
adasyn + condensednn,ctgan + instancehardness,0.0282,True,Kruskal-Wallis + Dunn,Cliff's delta,0.8791,large
copulagan + instancehardness,fastml + condensednn,0.0315,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6451,large
adasyn + editednn,random + condensednn,0.0316,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4207,medium
fastml + condensednn,smote + nearmiss,0.032,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9069,large
adasyn + onesidedselection,tvae + tomeklinks,0.0337,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4589,medium
adasyn + editednn,ctgan + condensednn,0.034,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.5635,large
adasyn + editednn,gaussiancopula + condensednn,0.0352,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.4176,medium
random + condensednn,smote + nearmiss,0.0357,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9125,large
copulagan + tomeklinks,random + tomeklinks,0.0365,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5302,large
gaussiancopula + condensednn,smote + nearmiss,0.0371,True,Kruskal-Wallis + Dunn,Cliff's delta,0.9236,large
fastml + editednn,random + nearmiss,0.038,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2718,small
adasyn + tomeklinks,ctgan + onesidedselection,0.0384,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6111,large
copulagan + instancehardness,ctgan + condensednn,0.0411,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.8857,large
copulagan + instancehardness,random + condensednn,0.0425,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.613,large
smote + onesidedselection,smote + tomeklinks,0.0435,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3737,medium
ctgan + clustercentroid,smote + clustercentroid,0.0438,True,Kruskal-Wallis + Dunn,Cliff's delta,0.6539,large
fastml + editednn,random + clustercentroid,0.0442,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2259,small
ctgan + tomeklinks,tvae + random,0.0442,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5402,large
adasyn + editednn,smote + tomeklinks,0.0469,True,Kruskal-Wallis + Dunn,Cliff's delta,0.5802,large
copulagan + instancehardness,gaussiancopula + condensednn,0.0471,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.6305,large
fastml + editednn,gaussiancopula + clustercentroid,0.0472,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2308,small
copulagan + instancehardness,smote + tomeklinks,0.0508,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6296,large
copulagan + clustercentroid,smote + clustercentroid,0.0536,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6552,large
copulagan + random,smote + random,0.0554,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6929,large
fastml + clustercentroid,fastml + editednn,0.0562,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2319,small
fastml + editednn,smote + condensednn,0.0583,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3244,small
ctgan + condensednn,tvae + onesidedselection,0.0586,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4841,large
copulagan + tomeklinks,gaussiancopula + tomeklinks,0.059,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5288,large
adasyn + random,copulagan + onesidedselection,0.0635,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6807,large
ctgan + random,smote + random,0.0695,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6896,large
adasyn + onesidedselection,tvae + random,0.0707,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4996,large
copulagan + tomeklinks,fastml + random,0.071,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5959,large
copulagan + tomeklinks,gaussiancopula + random,0.0716,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5957,large
gaussiancopula + editednn,tvae + clustercentroid,0.0736,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2153,small
adasyn + condensednn,adasyn + editednn,0.0771,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5342,large
smote + condensednn,smote + nearmiss,0.0798,False,Kruskal-Wallis + Dunn,Cliff's delta,0.9091,large
fastml + editednn,gaussiancopula + nearmiss,0.0812,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2828,small
ctgan + clustercentroid,random + tomeklinks,0.0837,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4955,large
copulagan + clustercentroid,tvae + condensednn,0.0869,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7064,large
ctgan + random,fastml + condensednn,0.0876,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6267,large
adasyn + condensednn,copulagan + instancehardness,0.09,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8571,large
ctgan + condensednn,ctgan + random,0.0901,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8645,large
fastml + editednn,fastml + nearmiss,0.0905,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2737,small
adasyn + random,tvae + onesidedselection,0.092,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4298,medium
copulagan + tomeklinks,fastml + tomeklinks,0.0976,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4567,medium
gaussiancopula + editednn,random + nearmiss,0.0997,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2551,small
copulagan + clustercentroid,random + tomeklinks,0.1066,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4879,large
ctgan + clustercentroid,tvae + condensednn,0.1102,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7064,large
copulagan + random,ctgan + condensednn,0.1102,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.8482,large
copulagan + random,fastml + condensednn,0.1134,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6225,large
ctgan + random,random + condensednn,0.1163,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5832,large
copulagan + tomeklinks,random + random,0.1167,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5692,large
smote + condensednn,smote + instancehardness,0.1171,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8586,large
random + editednn,tvae + clustercentroid,0.1181,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2122,small
adasyn + random,ctgan + onesidedselection,0.1182,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6824,large
ctgan + tomeklinks,random + nearmiss,0.1248,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5708,large
ctgan + editednn,ctgan + onesidedselection,0.128,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7527,large
ctgan + random,gaussiancopula + condensednn,0.1281,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.607,large
copulagan + clustercentroid,copulagan + condensednn,0.1282,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7984,large
ctgan + clustercentroid,gaussiancopula + tomeklinks,0.1318,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4938,large
ctgan + editednn,ctgan + nearmiss,0.1412,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8381,large
gaussiancopula + editednn,random + clustercentroid,0.1443,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2084,small
random + editednn,random + nearmiss,0.1458,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2424,small
smote + editednn,tvae + onesidedselection,0.1472,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2805,small
adasyn + editednn,smote + random,0.1492,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5342,large
copulagan + random,random + condensednn,0.1494,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5844,large
smote + onesidedselection,smote + random,0.1494,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3497,medium
adasyn + onesidedselection,random + nearmiss,0.1509,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5057,large
gaussiancopula + clustercentroid,gaussiancopula + editednn,0.1527,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2125,small
copulagan + condensednn,ctgan + clustercentroid,0.153,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7992,large
copulagan + onesidedselection,smote + editednn,0.154,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6032,large
ctgan + clustercentroid,fastml + random,0.1553,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5866,large
ctgan + clustercentroid,gaussiancopula + random,0.1566,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6034,large
copulagan + instancehardness,smote + random,0.1581,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6824,large
copulagan + random,gaussiancopula + condensednn,0.1641,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6044,large
copulagan + clustercentroid,gaussiancopula + tomeklinks,0.1658,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4871,large
copulagan + tomeklinks,tvae + tomeklinks,0.1739,False,Kruskal-Wallis + Dunn,Cliff's delta,0.388,medium
adasyn + condensednn,ctgan + random,0.1789,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7912,large
fastml + clustercentroid,gaussiancopula + editednn,0.1791,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2123,small
copulagan + nearmiss,ctgan + editednn,0.1803,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.8286,large
adasyn + onesidedselection,ctgan + editednn,0.1854,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7912,large
adasyn + tomeklinks,gaussiancopula + onesidedselection,0.1896,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3736,medium
ctgan + instancehardness,smote + tomeklinks,0.1909,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6349,large
copulagan + clustercentroid,fastml + random,0.1951,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5856,large
ctgan + tomeklinks,gaussiancopula + nearmiss,0.1953,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5429,large
copulagan + clustercentroid,gaussiancopula + random,0.1966,False,Kruskal-Wallis + Dunn,Cliff's delta,0.605,large
gaussiancopula + editednn,gaussiancopula + nearmiss,0.2022,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2615,small
ctgan + tomeklinks,fastml + nearmiss,0.2088,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4968,large
ctgan + clustercentroid,fastml + tomeklinks,0.2112,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4344,medium
adasyn + condensednn,copulagan + random,0.2127,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8022,large
adasyn + condensednn,tvae + onesidedselection,0.2129,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5207,large
fastml + nearmiss,gaussiancopula + editednn,0.2243,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2545,small
adasyn + onesidedselection,gaussiancopula + nearmiss,0.2246,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4786,large
adasyn + tomeklinks,random + onesidedselection,0.2252,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.377,medium
random + clustercentroid,random + editednn,0.226,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2023,small
copulagan + editednn,ctgan + nearmiss,0.2297,False,Kruskal-Wallis + Dunn,Cliff's delta,0.821,large
copulagan + onesidedselection,ctgan + editednn,0.2309,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7371,large
copulagan + tomeklinks,tvae + condensednn,0.2335,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7011,large
random + instancehardness,tvae + onesidedselection,0.2373,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.415,medium
adasyn + onesidedselection,fastml + nearmiss,0.2375,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4742,large
gaussiancopula + clustercentroid,random + editednn,0.239,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2079,small
ctgan + tomeklinks,tvae + clustercentroid,0.2392,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5067,large
adasyn + tomeklinks,tvae + editednn,0.2392,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3317,medium
copulagan + editednn,ctgan + onesidedselection,0.2396,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7339,large
copulagan + onesidedselection,random + instancehardness,0.2431,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7771,large
copulagan + nearmiss,smote + tomeklinks,0.248,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6568,large
ctgan + clustercentroid,random + random,0.248,False,Kruskal-Wallis + Dunn,Cliff's delta,0.572,large
gaussiancopula + instancehardness,tvae + onesidedselection,0.2544,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4119,medium
copulagan + onesidedselection,gaussiancopula + instancehardness,0.2557,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7562,large
fastml + onesidedselection,smote + condensednn,0.2571,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3494,medium
copulagan + clustercentroid,fastml + tomeklinks,0.2626,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4358,medium
smote + condensednn,smote + onesidedselection,0.2661,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2944,small
copulagan + condensednn,copulagan + tomeklinks,0.2704,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8,large
copulagan + onesidedselection,fastml + instancehardness,0.273,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7781,large
fastml + clustercentroid,random + editednn,0.2781,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2072,small
fastml + instancehardness,tvae + onesidedselection,0.279,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4193,medium
