trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
52,ctgan,auto,editednn,auto,-1.0,COMPLETE,2025-03-29 22:42:02.597387,2025-03-29 22:42:04.578687,1.9813
53,copulagan,0.5,condensednn,0.5,-1.0,COMPLETE,2025-03-29 22:42:04.602259,2025-03-29 22:42:19.963184,15.360925
54,tvae,0.25,condensednn,0.125,-1.0,COMPLETE,2025-03-29 22:42:19.983887,2025-03-29 22:42:21.900552,1.916665
55,ctgan,0.5,nearmiss,0.5,-1.0,COMPLETE,2025-03-29 22:42:21.921878,2025-03-29 22:42:23.917525,1.995647
56,ctgan,0.25,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 22:42:23.939224,2025-03-29 22:42:25.859609,1.920385
57,ctgan,auto,random,0.125,-1.0,COMPLETE,2025-03-29 22:42:25.881735,2025-03-29 22:42:27.897287,2.015552
58,fastml,0,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 22:42:27.910584,2025-03-29 22:42:29.285774,1.37519
59,gaussiancopula,0.25,nearmiss,0.0625,-1.0,COMPLETE,2025-03-29 22:42:29.308569,2025-03-29 22:42:29.426415,0.117846
60,copulagan,auto,editednn,0.25,-1.0,COMPLETE,2025-03-29 22:42:29.447570,2025-03-29 22:42:45.006846,15.559276
61,adasyn,1,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 22:42:45.028901,2025-03-29 22:42:45.159344,0.130443
62,fastml,2,editednn,auto,-1.0,COMPLETE,2025-03-29 22:42:45.181246,2025-03-29 22:44:24.036492,98.855246
63,adasyn,0,onesidedselection,0.0625,-1.0,COMPLETE,2025-03-29 22:44:24.049096,2025-03-29 22:44:24.130183,0.081087
64,random,0.25,random,0.5,0.600434603930576,COMPLETE,2025-03-29 22:44:24.142031,2025-03-29 22:49:25.054425,300.912394
65,copulagan,auto,instancehardness,0.0625,-1.0,COMPLETE,2025-03-29 22:49:25.077246,2025-03-29 22:49:39.683462,14.606216
66,adasyn,0.5,random,0.125,-1.0,COMPLETE,2025-03-29 22:49:39.706250,2025-03-29 22:49:39.758633,0.052383
67,random,0,editednn,0.5,0.4908200734394125,COMPLETE,2025-03-29 22:49:39.770588,2025-03-29 22:54:30.577596,290.807008
68,random,2,editednn,0.5,-1.0,COMPLETE,2025-03-29 22:54:30.611515,2025-03-29 22:54:31.209744,0.598229
69,tvae,auto,onesidedselection,auto,-1.0,COMPLETE,2025-03-29 22:54:31.234701,2025-03-29 22:54:33.228502,1.993801
70,random,2,clustercentroid,0.125,-1.0,COMPLETE,2025-03-29 22:54:33.240932,2025-03-29 22:54:34.757124,1.516192
71,copulagan,0,editednn,0.5,-1.0,COMPLETE,2025-03-29 22:54:34.770386,2025-03-29 22:54:49.339783,14.569397
72,random,2,nearmiss,0.125,0.5819724244637653,COMPLETE,2025-03-29 22:54:49.352457,2025-03-29 22:59:50.244232,300.891775
73,tvae,2,nearmiss,0.5,-1.0,COMPLETE,2025-03-29 22:59:50.256513,2025-03-29 22:59:52.305281,2.048768
74,smote,2,editednn,auto,-1.0,COMPLETE,2025-03-29 22:59:52.317869,2025-03-29 22:59:52.367217,0.049348
75,copulagan,2,random,0.0625,-1.0,COMPLETE,2025-03-29 22:59:52.379635,2025-03-29 23:00:09.732751,17.353116
76,copulagan,auto,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 23:00:09.755025,2025-03-29 23:00:26.398526,16.643501
77,tvae,2,nearmiss,0,-1.0,COMPLETE,2025-03-29 23:00:26.411150,2025-03-29 23:00:28.388695,1.977545
78,copulagan,2,editednn,0,-1.0,COMPLETE,2025-03-29 23:00:28.411430,2025-03-29 23:00:44.803097,16.391667
79,copulagan,0,onesidedselection,0.125,-1.0,COMPLETE,2025-03-29 23:00:44.827410,2025-03-29 23:00:59.943505,15.116095
80,copulagan,1,clustercentroid,0.125,-1.0,COMPLETE,2025-03-29 23:00:59.967463,2025-03-29 23:01:15.464998,15.497535
81,fastml,auto,onesidedselection,0.125,-1.0,COMPLETE,2025-03-29 23:01:15.476896,2025-03-29 23:02:34.436011,78.959115
82,random,1,nearmiss,0.125,-1.0,COMPLETE,2025-03-29 23:02:34.458314,2025-03-29 23:02:34.569802,0.111488
83,smote,0.5,clustercentroid,auto,-1.0,COMPLETE,2025-03-29 23:02:34.592594,2025-03-29 23:02:34.646288,0.053694
84,smote,1,random,0.0625,-1.0,COMPLETE,2025-03-29 23:02:34.658898,2025-03-29 23:02:34.711930,0.053032
85,tvae,0,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 23:02:34.724214,2025-03-29 23:02:36.767239,2.043025
86,smote,2,clustercentroid,auto,-1.0,COMPLETE,2025-03-29 23:02:36.791169,2025-03-29 23:02:36.843904,0.052735
87,smote,0,editednn,0.0625,0.5621046066114229,COMPLETE,2025-03-29 23:02:36.856258,2025-03-29 23:07:37.872488,301.01623
88,gaussiancopula,1,random,0,0.5899929527836505,COMPLETE,2025-03-29 23:07:37.896100,2025-03-29 23:14:01.360380,383.46428
89,copulagan,0,instancehardness,0.0625,-1.0,COMPLETE,2025-03-29 23:14:01.373278,2025-03-29 23:14:17.225144,15.851866
90,ctgan,2,condensednn,0.125,-1.0,COMPLETE,2025-03-29 23:14:17.248373,2025-03-29 23:14:19.313539,2.065166
91,random,0.5,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 23:14:19.325505,2025-03-29 23:14:21.203272,1.877767
92,smote,0.5,condensednn,auto,-1.0,COMPLETE,2025-03-29 23:14:21.216876,2025-03-29 23:14:21.271777,0.054901
93,tvae,1,onesidedselection,auto,-1.0,COMPLETE,2025-03-29 23:14:21.283990,2025-03-29 23:14:23.287679,2.003689
94,adasyn,0.25,condensednn,0,0.5609482745439811,COMPLETE,2025-03-29 23:14:23.310708,2025-03-29 23:19:24.123325,300.812617
95,adasyn,0.5,condensednn,0.5,-1.0,COMPLETE,2025-03-29 23:19:24.146406,2025-03-29 23:19:24.209121,0.062715
96,copulagan,1,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 23:19:24.221986,2025-03-29 23:19:40.215027,15.993041
97,smote,0,clustercentroid,0,-1.0,ERROR,,,0.0
98,smote,0,tomeklinks,0,-1.0,ERROR,,,0.0
99,copulagan,0,clustercentroid,0.125,-1.0,COMPLETE,2025-03-29 23:29:41.897270,2025-03-29 23:29:57.847986,15.950716
100,ctgan,1,tomeklinks,0.125,-1.0,COMPLETE,2025-03-29 23:29:57.861016,2025-03-29 23:29:59.906786,2.04577
101,fastml,1,condensednn,auto,-1.0,COMPLETE,2025-03-29 23:29:59.918843,2025-03-29 23:31:21.151560,81.232717
102,adasyn,0.5,random,auto,-1.0,COMPLETE,2025-03-29 23:31:21.163666,2025-03-29 23:31:21.220314,0.056648
103,smote,2,editednn,0.25,-1.0,COMPLETE,2025-03-29 23:31:21.231840,2025-03-29 23:31:21.283452,0.051612
104,ctgan,0,tomeklinks,auto,-1.0,COMPLETE,2025-03-29 23:31:21.295260,2025-03-29 23:31:23.379251,2.083991
105,smote,2,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 23:31:23.390989,2025-03-29 23:31:23.442994,0.052005
106,smote,auto,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 23:31:23.455860,2025-03-29 23:31:23.508757,0.052897
107,fastml,auto,editednn,0.125,0.5390978617137505,COMPLETE,2025-03-29 23:31:23.521751,2025-03-29 23:37:54.254067,390.732316
108,tvae,0.25,editednn,0.25,-1.0,COMPLETE,2025-03-29 23:37:54.266959,2025-03-29 23:37:56.350838,2.083879
109,adasyn,0.25,editednn,0.125,0.5400516795865633,COMPLETE,2025-03-29 23:37:56.427342,2025-03-29 23:42:57.493918,301.066576
110,copulagan,1,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 23:42:57.506490,2025-03-29 23:43:13.545108,16.038618
111,random,0.25,clustercentroid,0,0.5609482745439811,COMPLETE,2025-03-29 23:43:13.569088,2025-03-29 23:48:14.445259,300.876171
112,random,2,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 23:48:14.469122,2025-03-29 23:48:16.275519,1.806397
113,tvae,0.25,condensednn,auto,-1.0,COMPLETE,2025-03-29 23:48:16.298149,2025-03-29 23:48:18.323710,2.025561
114,random,auto,editednn,0.25,0.5497504513114579,COMPLETE,2025-03-29 23:48:18.346978,2025-03-29 23:53:19.435532,301.088554
115,ctgan,1,editednn,0.125,-1.0,COMPLETE,2025-03-29 23:53:19.455730,2025-03-29 23:53:21.486846,2.031116
116,smote,0.25,onesidedselection,0,0.5609482745439811,COMPLETE,2025-03-29 23:53:21.503993,2025-03-29 23:58:22.403347,300.899354
117,ctgan,1,condensednn,0.5,-1.0,COMPLETE,2025-03-29 23:58:22.427439,2025-03-29 23:58:24.460974,2.033535
118,adasyn,auto,onesidedselection,0.125,-1.0,COMPLETE,2025-03-29 23:58:24.483827,2025-03-29 23:58:24.542619,0.058792
119,random,0.5,tomeklinks,0.25,0.6244902088976059,COMPLETE,2025-03-29 23:58:24.555142,2025-03-30 00:03:25.592630,301.037488
120,tvae,0.5,condensednn,0.125,-1.0,COMPLETE,2025-03-30 00:03:25.604659,2025-03-30 00:03:27.569143,1.964484
121,gaussiancopula,0.25,nearmiss,0,0.5609482745439811,COMPLETE,2025-03-30 00:03:27.592028,2025-03-30 00:08:28.480346,300.888318
122,adasyn,0.5,tomeklinks,0.125,-1.0,COMPLETE,2025-03-30 00:08:28.503331,2025-03-30 00:08:28.560586,0.057255
123,tvae,0.25,clustercentroid,0.125,-1.0,COMPLETE,2025-03-30 00:08:28.573638,2025-03-30 00:08:30.583396,2.009758
124,adasyn,1,onesidedselection,0,-1.0,COMPLETE,2025-03-30 00:08:30.605904,2025-03-30 00:08:30.667654,0.06175
125,ctgan,0,editednn,0.5,-1.0,COMPLETE,2025-03-30 00:08:30.679605,2025-03-30 00:08:32.951217,2.271612
126,fastml,0.5,editednn,0.25,0.5547837175744154,COMPLETE,2025-03-30 00:08:32.974184,2025-03-30 00:14:00.269218,327.295034
127,smote,1,nearmiss,auto,-1.0,COMPLETE,2025-03-30 00:14:00.282653,2025-03-30 00:14:00.337476,0.054823
128,smote,1,condensednn,0.0625,-1.0,COMPLETE,2025-03-30 00:14:00.350368,2025-03-30 00:14:00.400938,0.05057
129,ctgan,0.25,nearmiss,0.125,-1.0,COMPLETE,2025-03-30 00:14:00.413709,2025-03-30 00:14:02.475303,2.061594
130,fastml,0,tomeklinks,auto,0.5846166040487628,COMPLETE,2025-03-30 00:14:02.497599,2025-03-30 00:19:03.567217,301.069618
131,copulagan,0,nearmiss,0.125,-1.0,COMPLETE,2025-03-30 00:19:03.579100,2025-03-30 00:19:19.557791,15.978691
132,random,0.5,onesidedselection,0.5,-1.0,COMPLETE,2025-03-30 00:19:19.580791,2025-03-30 00:19:19.729974,0.149183
133,fastml,0.5,nearmiss,0.5,-1.0,COMPLETE,2025-03-30 00:19:19.752282,2025-03-30 00:19:45.836824,26.084542
134,fastml,0.25,tomeklinks,0.25,0.5846166040487628,COMPLETE,2025-03-30 00:19:45.860016,2025-03-30 00:24:46.903955,301.043939
135,gaussiancopula,0,tomeklinks,0.0625,0.6094834130814825,COMPLETE,2025-03-30 00:24:46.927004,2025-03-30 00:29:47.927525,301.000521
136,fastml,0.5,instancehardness,0,0.6087197265154798,COMPLETE,2025-03-30 00:29:47.950694,2025-03-30 00:35:14.933342,326.982648
137,tvae,auto,nearmiss,0.125,-1.0,COMPLETE,2025-03-30 00:35:14.955665,2025-03-30 00:35:16.985824,2.030159
138,gaussiancopula,auto,clustercentroid,auto,-1.0,COMPLETE,2025-03-30 00:35:17.010243,2025-03-30 00:36:38.468062,81.457819
139,random,0.5,condensednn,auto,-1.0,COMPLETE,2025-03-30 00:36:38.480746,2025-03-30 00:36:39.112081,0.631335
140,gaussiancopula,0.5,clustercentroid,0.25,-1.0,COMPLETE,2025-03-30 00:36:39.123935,2025-03-30 00:37:06.694001,27.570066
141,random,0.25,editednn,0.5,0.5535678791492745,COMPLETE,2025-03-30 00:37:06.706114,2025-03-30 00:42:07.619997,300.913883
142,fastml,2,tomeklinks,0.25,0.5898464812281502,COMPLETE,2025-03-30 00:42:07.643240,2025-03-30 00:48:28.574947,380.931707
143,gaussiancopula,auto,nearmiss,0,0.6177521469316116,COMPLETE,2025-03-30 00:48:28.587200,2025-03-30 00:54:50.431205,381.844005
144,smote,auto,editednn,0.125,-1.0,COMPLETE,2025-03-30 00:54:50.455944,2025-03-30 00:54:50.513731,0.057787
145,adasyn,auto,editednn,0.0625,-1.0,COMPLETE,2025-03-30 00:54:50.526439,2025-03-30 00:54:50.590424,0.063985
146,tvae,1,onesidedselection,0.125,-1.0,COMPLETE,2025-03-30 00:54:50.602549,2025-03-30 00:54:52.665398,2.062849
147,smote,auto,clustercentroid,0,-1.0,COMPLETE,2025-03-30 00:54:52.689664,2025-03-30 00:54:52.741888,0.052224
148,tvae,2,random,0.0625,-1.0,COMPLETE,2025-03-30 00:54:52.754095,2025-03-30 00:54:54.787234,2.033139
149,fastml,0.5,condensednn,auto,-1.0,COMPLETE,2025-03-30 00:54:54.810903,2025-03-30 00:55:21.357422,26.546519
150,fastml,0.5,nearmiss,0.25,-1.0,COMPLETE,2025-03-30 00:55:21.369762,2025-03-30 00:55:47.502421,26.132659
151,random,0.5,editednn,auto,0.5237897222650033,COMPLETE,2025-03-30 00:55:47.514832,2025-03-30 01:00:49.332877,301.818045
152,tvae,0.5,condensednn,0.5,-1.0,COMPLETE,2025-03-30 01:00:49.354693,2025-03-30 01:00:51.322604,1.967911
153,fastml,auto,editednn,0.25,0.541000896482624,COMPLETE,2025-03-30 01:00:51.334471,2025-03-30 01:07:15.390068,384.055597
154,ctgan,2,editednn,0.5,-1.0,COMPLETE,2025-03-30 01:07:15.413539,2025-03-30 01:07:17.460401,2.046862
155,copulagan,2,onesidedselection,auto,-1.0,COMPLETE,2025-03-30 01:07:17.485665,2025-03-30 01:07:33.479157,15.993492
156,copulagan,2,instancehardness,0.125,-1.0,COMPLETE,2025-03-30 01:07:33.502129,2025-03-30 01:07:49.362235,15.860106
157,adasyn,0.25,tomeklinks,auto,0.5846166040487628,COMPLETE,2025-03-30 01:07:49.385159,2025-03-30 01:12:50.506186,301.121027
158,ctgan,0.5,editednn,0.125,-1.0,COMPLETE,2025-03-30 01:12:50.518629,2025-03-30 01:12:52.537705,2.019076
159,smote,0.5,random,0.125,-1.0,COMPLETE,2025-03-30 01:12:52.561937,2025-03-30 01:12:52.613925,0.051988
160,random,auto,clustercentroid,0.125,-1.0,COMPLETE,2025-03-30 01:12:52.625671,2025-03-30 01:12:54.148310,1.522639
161,tvae,0,instancehardness,0.0625,-1.0,COMPLETE,2025-03-30 01:12:54.160240,2025-03-30 01:12:56.256858,2.096618
162,tvae,2,clustercentroid,0.125,-1.0,COMPLETE,2025-03-30 01:12:56.279297,2025-03-30 01:12:58.358573,2.079276
163,tvae,2,tomeklinks,0.5,-1.0,COMPLETE,2025-03-30 01:12:58.383552,2025-03-30 01:13:00.449897,2.066345
164,gaussiancopula,2,condensednn,0.0625,-1.0,COMPLETE,2025-03-30 01:13:00.462617,2025-03-30 01:14:21.960049,81.497432
165,fastml,auto,tomeklinks,0.125,0.6014892849518173,COMPLETE,2025-03-30 01:14:21.972149,2025-03-30 01:20:42.127222,380.155073
166,copulagan,0.25,editednn,0.0625,-1.0,COMPLETE,2025-03-30 01:20:42.150025,2025-03-30 01:20:57.998978,15.848953
167,ctgan,1,nearmiss,0.5,-1.0,COMPLETE,2025-03-30 01:20:58.020691,2025-03-30 01:21:00.100437,2.079746
168,copulagan,1,condensednn,0,-1.0,COMPLETE,2025-03-30 01:21:00.125526,2025-03-30 01:21:16.268389,16.142863
169,tvae,2,nearmiss,auto,-1.0,COMPLETE,2025-03-30 01:21:16.291859,2025-03-30 01:21:18.406888,2.115029
170,random,0,editednn,0.25,0.5568892223055765,COMPLETE,2025-03-30 01:21:18.430177,2025-03-30 01:26:19.199737,300.76956
171,gaussiancopula,0.5,condensednn,0.25,-1.0,COMPLETE,2025-03-30 01:26:19.222770,2025-03-30 01:26:46.500458,27.277688
172,random,0,nearmiss,0,-1.0,ERROR,,,0.0
173,tvae,auto,tomeklinks,0.5,-1.0,COMPLETE,2025-03-30 01:31:47.392607,2025-03-30 01:31:49.485317,2.09271
174,fastml,1,clustercentroid,0,0.5870040107163804,COMPLETE,2025-03-30 01:31:49.503097,2025-03-30 01:38:16.081716,386.578619
175,fastml,2,onesidedselection,0,0.6257623639359318,COMPLETE,2025-03-30 01:38:16.104837,2025-03-30 01:44:39.427193,383.322356
176,random,0.25,random,0.0625,0.6266078119822246,COMPLETE,2025-03-30 01:44:39.450962,2025-03-30 01:49:40.355288,300.904326
177,fastml,auto,random,0.0625,-1.0,COMPLETE,2025-03-30 01:49:40.369881,2025-03-30 01:51:05.163406,84.793525
178,fastml,0,tomeklinks,0.25,0.5846166040487628,COMPLETE,2025-03-30 01:51:05.176413,2025-03-30 01:56:06.329867,301.153454
179,gaussiancopula,0.5,onesidedselection,0,0.5775371697198539,COMPLETE,2025-03-30 01:56:06.352681,2025-03-30 02:01:34.131043,327.778362
180,ctgan,2,instancehardness,0,-1.0,COMPLETE,2025-03-30 02:01:34.154694,2025-03-30 02:01:36.290208,2.135514
181,ctgan,2,editednn,auto,-1.0,COMPLETE,2025-03-30 02:01:36.316143,2025-03-30 02:01:38.437813,2.12167
182,smote,0,clustercentroid,0.125,-1.0,COMPLETE,2025-03-30 02:01:38.460242,2025-03-30 02:01:40.377313,1.917071
183,smote,0,tomeklinks,0.25,0.5846166040487628,COMPLETE,2025-03-30 02:01:40.401186,2025-03-30 02:06:41.490251,301.089065
184,ctgan,0.25,editednn,0,-1.0,COMPLETE,2025-03-30 02:06:41.503514,2025-03-30 02:06:43.656379,2.152865
185,adasyn,0.5,clustercentroid,0,-1.0,COMPLETE,2025-03-30 02:06:43.669512,2025-03-30 02:06:43.732352,0.06284
186,tvae,1,instancehardness,0,-1.0,COMPLETE,2025-03-30 02:06:43.744673,2025-03-30 02:06:45.821220,2.076547
187,smote,0,clustercentroid,auto,-1.0,COMPLETE,2025-03-30 02:06:45.834033,2025-03-30 02:06:46.841240,1.007207
188,adasyn,0.25,condensednn,0.125,-1.0,COMPLETE,2025-03-30 02:06:46.863890,2025-03-30 02:06:47.516519,0.652629
189,ctgan,0,editednn,0.125,-1.0,COMPLETE,2025-03-30 02:06:47.529750,2025-03-30 02:06:49.646316,2.116566
190,adasyn,auto,random,0.0625,-1.0,COMPLETE,2025-03-30 02:06:49.670208,2025-03-30 02:06:49.732842,0.062634
191,tvae,0.25,condensednn,0.0625,-1.0,COMPLETE,2025-03-30 02:06:49.745505,2025-03-30 02:06:51.789075,2.04357
192,adasyn,0.25,nearmiss,0.5,-1.0,COMPLETE,2025-03-30 02:06:51.801825,2025-03-30 02:06:51.891750,0.089925
193,ctgan,0.5,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-30 02:06:51.913640,2025-03-30 02:06:54.043636,2.129996
194,random,2,condensednn,0.25,-1.0,COMPLETE,2025-03-30 02:06:54.067113,2025-03-30 02:06:54.894614,0.827501
195,ctgan,auto,onesidedselection,0,-1.0,COMPLETE,2025-03-30 02:06:54.906892,2025-03-30 02:06:57.042625,2.135733
196,smote,0.5,tomeklinks,0,-1.0,COMPLETE,2025-03-30 02:06:57.066080,2025-03-30 02:06:57.124840,0.05876
197,copulagan,1,clustercentroid,0.5,-1.0,COMPLETE,2025-03-30 02:06:57.137955,2025-03-30 02:07:13.825957,16.688002
198,random,0.25,condensednn,auto,-1.0,COMPLETE,2025-03-30 02:07:13.849183,2025-03-30 02:07:14.472724,0.623541
199,copulagan,1,condensednn,0.125,-1.0,COMPLETE,2025-03-30 02:07:14.486329,2025-03-30 02:07:30.938810,16.452481
200,copulagan,2,condensednn,auto,-1.0,COMPLETE,2025-03-30 02:07:30.962347,2025-03-30 02:07:47.477283,16.514936
201,smote,1,editednn,0,-1.0,COMPLETE,2025-03-30 02:07:47.500823,2025-03-30 02:07:47.557326,0.056503
202,ctgan,0.25,instancehardness,0.5,-1.0,COMPLETE,2025-03-30 02:07:47.571278,2025-03-30 02:07:49.659809,2.088531
203,fastml,0.25,random,auto,-1.0,COMPLETE,2025-03-30 02:07:49.684147,2025-03-30 02:07:50.105508,0.421361
204,gaussiancopula,1,random,0.5,-1.0,COMPLETE,2025-03-30 02:07:50.119425,2025-03-30 02:09:16.592377,86.472952
205,fastml,1,tomeklinks,auto,-1.0,COMPLETE,2025-03-30 02:09:16.605780,2025-03-30 02:10:39.788919,83.183139
206,fastml,0.5,random,0.0625,-1.0,COMPLETE,2025-03-30 02:10:39.801213,2025-03-30 02:11:05.940341,26.139128
207,tvae,0.5,instancehardness,0.25,-1.0,COMPLETE,2025-03-30 02:11:05.952949,2025-03-30 02:11:07.950829,1.99788
