group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
random + editednn,tvae + random,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2876,small
gaussiancopula + editednn,tvae + tomeklinks,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2633,small
gaussiancopula + condensednn,gaussiancopula + tomeklinks,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2517,small
gaussiancopula + onesidedselection,tvae + condensednn,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2551,small
ctgan + random,gaussiancopula + condensednn,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2543,small
random + nearmiss,smote + editednn,0.0002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2848,small
fastml + condensednn,random + onesidedselection,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2089,small
adasyn + instancehardness,smote + tomeklinks,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4507,medium
ctgan + condensednn,random + onesidedselection,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2148,small
smote + condensednn,tvae + random,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2607,small
gaussiancopula + random,random + editednn,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2892,small
fastml + tomeklinks,random + editednn,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2608,small
gaussiancopula + nearmiss,tvae + editednn,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2673,small
gaussiancopula + instancehardness,tvae + editednn,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2841,small
gaussiancopula + condensednn,smote + onesidedselection,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2595,small
copulagan + random,random + editednn,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2754,small
gaussiancopula + condensednn,tvae + nearmiss,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2632,small
random + instancehardness,tvae + editednn,0.0003,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2913,small
ctgan + onesidedselection,fastml + condensednn,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2525,small
gaussiancopula + editednn,random + nearmiss,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,0.302,small
copulagan + random,smote + condensednn,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2662,small
fastml + instancehardness,gaussiancopula + condensednn,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2702,small
copulagan + tomeklinks,smote + editednn,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2724,small
copulagan + clustercentroid,fastml + condensednn,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2942,small
fastml + nearmiss,gaussiancopula + editednn,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2932,small
copulagan + editednn,copulagan + tomeklinks,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2789,small
ctgan + editednn,random + onesidedselection,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2493,small
random + editednn,tvae + tomeklinks,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2534,small
adasyn + onesidedselection,smote + tomeklinks,0.0004,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3895,medium
ctgan + clustercentroid,fastml + condensednn,0.0005,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2812,small
ctgan + condensednn,ctgan + onesidedselection,0.0005,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2643,small
gaussiancopula + random,smote + condensednn,0.0005,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2688,small
copulagan + nearmiss,tvae + editednn,0.0005,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2892,small
fastml + tomeklinks,smote + condensednn,0.0005,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2876,small
copulagan + clustercentroid,ctgan + condensednn,0.0005,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2903,small
gaussiancopula + tomeklinks,smote + editednn,0.0005,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2718,small
ctgan + random,smote + editednn,0.0006,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2923,small
copulagan + editednn,gaussiancopula + tomeklinks,0.0006,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2791,small
copulagan + clustercentroid,ctgan + editednn,0.0006,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.271,small
ctgan + tomeklinks,smote + editednn,0.0006,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2654,small
smote + instancehardness,tvae + editednn,0.0006,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.298,small
ctgan + nearmiss,smote + editednn,0.0006,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2905,small
ctgan + clustercentroid,ctgan + condensednn,0.0006,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2814,small
smote + editednn,tvae + nearmiss,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2692,small
copulagan + editednn,ctgan + random,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.258,small
copulagan + editednn,ctgan + tomeklinks,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2731,small
copulagan + editednn,tvae + clustercentroid,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2527,small
smote + condensednn,tvae + tomeklinks,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2533,small
smote + editednn,smote + onesidedselection,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2928,small
ctgan + instancehardness,gaussiancopula + condensednn,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2617,small
copulagan + editednn,ctgan + nearmiss,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2696,small
smote + editednn,tvae + clustercentroid,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2942,small
random + condensednn,random + onesidedselection,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2072,small
ctgan + editednn,ctgan + onesidedselection,0.0007,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2245,small
gaussiancopula + condensednn,random + instancehardness,0.0008,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2577,small
copulagan + editednn,smote + onesidedselection,0.0008,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2971,small
gaussiancopula + condensednn,gaussiancopula + instancehardness,0.0008,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2636,small
copulagan + tomeklinks,gaussiancopula + editednn,0.0008,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.266,small
ctgan + clustercentroid,ctgan + editednn,0.0008,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2642,small
copulagan + editednn,tvae + nearmiss,0.0008,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2796,small
random + editednn,random + nearmiss,0.0008,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2672,small
fastml + condensednn,gaussiancopula + onesidedselection,0.0009,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2337,small
fastml + instancehardness,smote + editednn,0.001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2504,small
gaussiancopula + editednn,gaussiancopula + tomeklinks,0.001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2441,small
gaussiancopula + condensednn,gaussiancopula + nearmiss,0.001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2623,small
adasyn + instancehardness,random + random,0.001,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4311,medium
copulagan + clustercentroid,random + condensednn,0.001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2905,small
ctgan + onesidedselection,random + condensednn,0.001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2523,small
fastml + nearmiss,random + editednn,0.001,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2552,small
ctgan + condensednn,gaussiancopula + onesidedselection,0.0011,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2356,small
adasyn + instancehardness,random + tomeklinks,0.0012,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4273,medium
ctgan + random,gaussiancopula + editednn,0.0012,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2524,small
tvae + editednn,tvae + instancehardness,0.0012,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2658,small
ctgan + clustercentroid,random + condensednn,0.0012,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.287,small
copulagan + editednn,fastml + instancehardness,0.0012,True,Kruskal-Wallis + Dunn,Cliff's delta,0.26,small
ctgan + nearmiss,gaussiancopula + editednn,0.0012,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2628,small
ctgan + tomeklinks,gaussiancopula + editednn,0.0012,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.239,small
random + nearmiss,smote + condensednn,0.0013,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2521,small
copulagan + condensednn,copulagan + onesidedselection,0.0014,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2233,small
gaussiancopula + editednn,tvae + clustercentroid,0.0014,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2532,small
copulagan + nearmiss,gaussiancopula + condensednn,0.0014,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.262,small
adasyn + onesidedselection,random + random,0.0014,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4043,medium
ctgan + editednn,gaussiancopula + onesidedselection,0.0015,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2224,small
gaussiancopula + editednn,smote + onesidedselection,0.0015,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2351,small
gaussiancopula + editednn,tvae + nearmiss,0.0015,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2811,small
fastml + nearmiss,smote + condensednn,0.0016,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2653,small
adasyn + onesidedselection,random + tomeklinks,0.0017,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3866,medium
ctgan + instancehardness,smote + editednn,0.0017,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2624,small
copulagan + onesidedselection,tvae + condensednn,0.0017,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2294,small
gaussiancopula + condensednn,smote + instancehardness,0.0018,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2647,small
copulagan + tomeklinks,random + editednn,0.0018,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2376,small
gaussiancopula + clustercentroid,tvae + editednn,0.0018,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.268,small
copulagan + editednn,ctgan + instancehardness,0.002,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2515,small
gaussiancopula + instancehardness,smote + editednn,0.002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.247,small
random + instancehardness,smote + editednn,0.002,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2632,small
fastml + instancehardness,gaussiancopula + editednn,0.0021,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2525,small
fastml + clustercentroid,tvae + editednn,0.0021,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2726,small
gaussiancopula + onesidedselection,random + condensednn,0.0023,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2324,small
copulagan + editednn,gaussiancopula + instancehardness,0.0023,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2544,small
copulagan + editednn,random + instancehardness,0.0023,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2576,small
copulagan + instancehardness,tvae + editednn,0.0024,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2766,small
gaussiancopula + nearmiss,smote + editednn,0.0024,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2665,small
gaussiancopula + tomeklinks,random + editednn,0.0024,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.241,small
adasyn + instancehardness,smote + nearmiss,0.0025,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4049,medium
copulagan + tomeklinks,smote + condensednn,0.0027,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2766,small
ctgan + tomeklinks,random + editednn,0.0028,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2335,small
copulagan + editednn,gaussiancopula + nearmiss,0.0028,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2694,small
ctgan + random,random + editednn,0.0028,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2613,small
ctgan + nearmiss,random + editednn,0.0028,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2621,small
random + editednn,tvae + clustercentroid,0.0031,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2519,small
copulagan + nearmiss,smote + editednn,0.0033,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2551,small
gaussiancopula + condensednn,tvae + instancehardness,0.0033,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2585,small
random + editednn,tvae + nearmiss,0.0034,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2543,small
random + editednn,smote + onesidedselection,0.0034,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2703,small
ctgan + instancehardness,gaussiancopula + editednn,0.0035,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2382,small
adasyn + onesidedselection,smote + nearmiss,0.0035,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3075,small
copulagan + condensednn,tvae + onesidedselection,0.0036,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2204,small
gaussiancopula + tomeklinks,smote + condensednn,0.0036,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2518,small
copulagan + editednn,copulagan + nearmiss,0.0038,True,Kruskal-Wallis + Dunn,Cliff's delta,0.259,small
gaussiancopula + editednn,random + instancehardness,0.0041,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2438,small
gaussiancopula + editednn,gaussiancopula + instancehardness,0.0041,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2396,small
ctgan + random,smote + condensednn,0.0042,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2282,small
ctgan + nearmiss,smote + condensednn,0.0042,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2512,small
smote + editednn,smote + instancehardness,0.0042,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2746,small
ctgan + tomeklinks,smote + condensednn,0.0042,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2545,small
tvae + condensednn,tvae + onesidedselection,0.0043,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2171,small
smote + condensednn,tvae + clustercentroid,0.0046,True,Kruskal-Wallis + Dunn,Cliff's delta,0.226,small
adasyn + instancehardness,fastml + random,0.0046,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4223,medium
fastml + instancehardness,random + editednn,0.0047,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2257,small
adasyn + instancehardness,random + clustercentroid,0.0048,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4158,medium
smote + condensednn,smote + onesidedselection,0.0049,True,Kruskal-Wallis + Dunn,Cliff's delta,0.223,small
copulagan + editednn,smote + instancehardness,0.0049,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2773,small
gaussiancopula + editednn,gaussiancopula + nearmiss,0.0049,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2771,small
smote + condensednn,tvae + nearmiss,0.005,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2561,small
gaussiancopula + clustercentroid,gaussiancopula + condensednn,0.0052,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2553,small
fastml + onesidedselection,tvae + editednn,0.0058,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2258,small
fastml + clustercentroid,gaussiancopula + condensednn,0.0059,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2532,small
copulagan + onesidedselection,fastml + condensednn,0.0064,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2123,small
adasyn + onesidedselection,fastml + random,0.0064,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4589,medium
adasyn + onesidedselection,random + clustercentroid,0.0067,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3905,medium
adasyn + instancehardness,tvae + random,0.0067,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4219,medium
copulagan + instancehardness,gaussiancopula + condensednn,0.0067,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2098,small
copulagan + nearmiss,gaussiancopula + editednn,0.0068,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2532,small
fastml + instancehardness,smote + condensednn,0.0069,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2473,small
smote + editednn,tvae + instancehardness,0.0076,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2414,small
ctgan + instancehardness,random + editednn,0.0077,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.237,small
adasyn + clustercentroid,smote + clustercentroid,0.008,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3996,medium
copulagan + onesidedselection,ctgan + condensednn,0.008,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2143,small
gaussiancopula + editednn,smote + instancehardness,0.0085,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2354,small
adasyn + condensednn,random + editednn,0.0088,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3876,medium
random + editednn,random + instancehardness,0.0089,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2431,small
gaussiancopula + instancehardness,random + editednn,0.0089,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2237,small
copulagan + editednn,tvae + instancehardness,0.009,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2452,small
adasyn + instancehardness,copulagan + random,0.009,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3983,medium
adasyn + instancehardness,fastml + tomeklinks,0.0091,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4216,medium
adasyn + onesidedselection,tvae + random,0.0092,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4698,medium
adasyn + clustercentroid,smote + random,0.0098,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3983,medium
copulagan + onesidedselection,ctgan + editednn,0.01,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.23,small
adasyn + instancehardness,gaussiancopula + random,0.0101,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4028,medium
gaussiancopula + nearmiss,random + editednn,0.0107,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2522,small
ctgan + instancehardness,smote + condensednn,0.0111,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2612,small
adasyn + instancehardness,tvae + tomeklinks,0.0114,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4331,medium
gaussiancopula + clustercentroid,smote + editednn,0.0115,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2638,small
adasyn + condensednn,smote + condensednn,0.0121,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3397,medium
adasyn + onesidedselection,copulagan + random,0.0123,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3716,medium
adasyn + onesidedselection,fastml + tomeklinks,0.0125,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4161,medium
random + instancehardness,smote + condensednn,0.0128,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2573,small
gaussiancopula + instancehardness,smote + condensednn,0.0128,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2641,small
fastml + clustercentroid,smote + editednn,0.0132,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2484,small
copulagan + editednn,gaussiancopula + clustercentroid,0.0137,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2432,small
adasyn + onesidedselection,gaussiancopula + random,0.0137,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3871,medium
adasyn + condensednn,gaussiancopula + editednn,0.014,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3443,medium
adasyn + nearmiss,smote + clustercentroid,0.0144,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3724,medium
copulagan + nearmiss,random + editednn,0.0145,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2239,small
copulagan + instancehardness,smote + editednn,0.0146,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2516,small
copulagan + onesidedselection,random + condensednn,0.0149,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2069,small
adasyn + clustercentroid,smote + tomeklinks,0.0151,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4003,medium
gaussiancopula + nearmiss,smote + condensednn,0.0152,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2498,small
adasyn + onesidedselection,tvae + tomeklinks,0.0154,True,Kruskal-Wallis + Dunn,Cliff's delta,0.495,large
gaussiancopula + editednn,tvae + instancehardness,0.0155,True,Kruskal-Wallis + Dunn,Cliff's delta,0.24,small
fastml + onesidedselection,gaussiancopula + condensednn,0.0156,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2169,small
copulagan + editednn,fastml + clustercentroid,0.0156,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2478,small
fastml + condensednn,tvae + onesidedselection,0.0156,True,Kruskal-Wallis + Dunn,Cliff's delta,0.1927,small
adasyn + instancehardness,random + nearmiss,0.0169,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3618,medium
adasyn + tomeklinks,smote + clustercentroid,0.0173,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3925,medium
adasyn + nearmiss,smote + random,0.0174,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3532,medium
copulagan + editednn,copulagan + instancehardness,0.0174,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2133,small
random + editednn,smote + instancehardness,0.0176,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2583,small
adasyn + instancehardness,fastml + nearmiss,0.0187,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3914,medium
ctgan + condensednn,tvae + onesidedselection,0.0192,True,Kruskal-Wallis + Dunn,Cliff's delta,0.1875,small
adasyn + condensednn,copulagan + editednn,0.0195,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4094,medium
random + onesidedselection,tvae + editednn,0.0198,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.204,small
copulagan + nearmiss,smote + condensednn,0.0203,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2282,small
adasyn + tomeklinks,smote + random,0.021,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3655,medium
adasyn + onesidedselection,random + nearmiss,0.0228,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3212,small
gaussiancopula + clustercentroid,gaussiancopula + editednn,0.0233,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2388,small
ctgan + editednn,tvae + onesidedselection,0.0238,True,Kruskal-Wallis + Dunn,Cliff's delta,0.204,small
smote + condensednn,smote + instancehardness,0.0242,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2461,small
adasyn + instancehardness,copulagan + tomeklinks,0.0252,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3936,medium
adasyn + onesidedselection,fastml + nearmiss,0.0253,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3874,medium
fastml + clustercentroid,gaussiancopula + editednn,0.0266,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.236,small
adasyn + nearmiss,smote + tomeklinks,0.0267,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3559,medium
copulagan + clustercentroid,tvae + editednn,0.0278,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2347,small
copulagan + instancehardness,gaussiancopula + editednn,0.0296,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2096,small
ctgan + onesidedselection,tvae + editednn,0.0297,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2008,small
adasyn + instancehardness,gaussiancopula + tomeklinks,0.0299,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3559,medium
adasyn + instancehardness,smote + onesidedselection,0.0312,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3706,medium
adasyn + tomeklinks,smote + tomeklinks,0.032,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3297,small
random + editednn,tvae + instancehardness,0.0322,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2072,small
adasyn + instancehardness,ctgan + random,0.0325,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4008,medium
fastml + onesidedselection,smote + editednn,0.0325,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.1945,small
adasyn + instancehardness,ctgan + nearmiss,0.0326,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3723,medium
adasyn + instancehardness,ctgan + tomeklinks,0.0327,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4194,medium
ctgan + clustercentroid,tvae + editednn,0.0332,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2257,small
adasyn + onesidedselection,copulagan + tomeklinks,0.0339,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3586,medium
adasyn + instancehardness,tvae + clustercentroid,0.0344,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3823,medium
adasyn + condensednn,gaussiancopula + condensednn,0.0346,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2433,small
random + condensednn,tvae + onesidedselection,0.0348,True,Kruskal-Wallis + Dunn,Cliff's delta,0.1921,small
adasyn + instancehardness,tvae + nearmiss,0.0359,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3966,medium
adasyn + condensednn,smote + editednn,0.0361,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3473,medium
copulagan + editednn,fastml + onesidedselection,0.0392,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2147,small
adasyn + onesidedselection,gaussiancopula + tomeklinks,0.04,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3727,medium
adasyn + onesidedselection,smote + onesidedselection,0.0416,True,Kruskal-Wallis + Dunn,Cliff's delta,0.2756,small
adasyn + instancehardness,fastml + instancehardness,0.0433,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4023,medium
adasyn + onesidedselection,ctgan + random,0.0435,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3855,medium
smote + condensednn,tvae + instancehardness,0.0436,True,Kruskal-Wallis + Dunn,Cliff's delta,0.251,small
adasyn + onesidedselection,ctgan + nearmiss,0.0436,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3517,medium
adasyn + onesidedselection,ctgan + tomeklinks,0.0437,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3878,medium
adasyn + clustercentroid,random + random,0.046,True,Kruskal-Wallis + Dunn,Cliff's delta,0.4012,medium
adasyn + onesidedselection,tvae + clustercentroid,0.046,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3976,medium
gaussiancopula + clustercentroid,random + editednn,0.0476,True,Kruskal-Wallis + Dunn,Cliff's delta,-0.2419,small
adasyn + onesidedselection,tvae + nearmiss,0.048,True,Kruskal-Wallis + Dunn,Cliff's delta,0.3817,medium
gaussiancopula + condensednn,random + onesidedselection,0.05,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1843,small
adasyn + clustercentroid,random + tomeklinks,0.0535,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3545,medium
fastml + clustercentroid,random + editednn,0.054,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2266,small
adasyn + instancehardness,ctgan + instancehardness,0.0572,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3738,medium
gaussiancopula + onesidedselection,tvae + editednn,0.0572,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1875,small
adasyn + onesidedselection,fastml + instancehardness,0.0578,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3879,medium
